file,emotion,gender,speaker,language
ASED_V1/04Sad/s4-04-02-02-20.wav,sadness,male,20,amharic
ASED_V1/04Sad/s4-07-02-01-48.wav,sadness,female,48,amharic
ASED_V1/04Sad/s4-02-01-02-14.wav,sadness,male,14,amharic
ASED_V1/02Fearful/f2-06-02-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-05-02-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-06-01-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-07-02-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-04-01-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-01-02-01-15.wav,fear,female,15,amharic
ASED_V1/02Fearful/f2-03-02-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-02-01-01-15.wav,fear,female,15,amharic
ASED_V1/02Fearful/f2-02-02-02-36.wav,fear,male,36,amharic
ASED_V1/02Fearful/f2-04-01-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-07-01-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-06-01-02-51.wav,fear,male,51,amharic
ASED_V1/02Fearful/f2-04-01-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-01-01-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-05-01-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-07-01-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-06-01-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-01-02-01-17.wav,fear,female,17,amharic
ASED_V1/02Fearful/f2-04-02-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-03-01-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-04-02-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-01-01-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-03-01-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-01-01-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-02-01-02-38.wav,fear,male,38,amharic
ASED_V1/02Fearful/f2-03-02-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-01-02-02-44.wav,fear,male,44,amharic
ASED_V1/02Fearful/f2-05-02-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-01-02-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-05-02-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-04-02-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-02-02-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-03-01-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-06-01-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-06-02-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-06-01-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-04-01-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-03-02-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-07-02-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-02-01-02-40.wav,fear,male,40,amharic
ASED_V1/02Fearful/f2-03-01-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-07-02-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-02-02-01-17.wav,fear,female,17,amharic
ASED_V1/02Fearful/f2-05-01-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-02-02-02-40.wav,fear,male,40,amharic
ASED_V1/02Fearful/f2-04-02-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-06-02-02-51.wav,fear,male,51,amharic
ASED_V1/02Fearful/f2-07-02-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-01-02-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-04-02-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-01-01-01-17.wav,fear,female,17,amharic
ASED_V1/02Fearful/f2-02-01-01-19.wav,fear,female,19,amharic
ASED_V1/02Fearful/f2-07-02-02-51.wav,fear,male,51,amharic
ASED_V1/02Fearful/f2-02-01-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-02-01-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-02-01-02-18.wav,fear,male,18,amharic
ASED_V1/02Fearful/f2-02-02-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-04-02-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-03-01-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-04-01-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-02-01-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-04-02-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-01-02-02-14.wav,fear,male,14,amharic
ASED_V1/02Fearful/f2-02-02-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-02-01-01-03.wav,fear,female,03,amharic
ASED_V1/02Fearful/f2-01-02-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-04-01-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-03-02-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-01-01-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-01-02-01-43.wav,fear,female,43,amharic
ASED_V1/02Fearful/f2-04-01-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-05-01-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-03-01-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-07-01-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-02-02-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-06-02-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-07-01-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-07-01-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-04-01-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-06-02-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-04-01-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-07-02-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-03-02-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-02-02-02-14.wav,fear,male,14,amharic
ASED_V1/02Fearful/f2-07-01-02-51.wav,fear,male,51,amharic
ASED_V1/02Fearful/f2-04-02-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-04-01-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-05-01-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-01-01-01-47.wav,fear,female,47,amharic
ASED_V1/02Fearful/f2-03-02-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-04-02-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-04-02-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-04-02-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-05-02-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-01-01-02-40.wav,fear,male,40,amharic
ASED_V1/02Fearful/f2-05-02-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-05-02-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-02-02-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-04-02-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-07-02-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-03-02-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-04-01-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-06-01-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-04-02-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-01-01-01-33.wav,fear,female,33,amharic
ASED_V1/02Fearful/f2-04-02-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-03-01-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-05-02-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-05-01-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-07-02-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-01-02-02-18.wav,fear,male,18,amharic
ASED_V1/02Fearful/f2-04-02-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-02-02-01-19.wav,fear,female,19,amharic
ASED_V1/02Fearful/f2-03-01-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-07-02-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-06-02-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-07-02-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-03-02-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-03-01-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-04-02-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-03-02-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-06-02-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-02-01-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-02-01-01-37.wav,fear,female,37,amharic
ASED_V1/02Fearful/f2-05-01-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-02-01-02-44.wav,fear,male,44,amharic
ASED_V1/02Fearful/f2-05-01-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-03-02-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-02-01-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-05-01-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-04-02-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-03-02-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-01-02-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-05-02-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-01-02-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-04-02-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-02-01-01-43.wav,fear,female,43,amharic
ASED_V1/02Fearful/f2-01-02-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-06-01-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-01-02-01-33.wav,fear,female,33,amharic
ASED_V1/02Fearful/f2-04-02-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-02-02-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-02-02-02-32.wav,fear,male,32,amharic
ASED_V1/02Fearful/f2-01-01-02-42.wav,fear,male,42,amharic
ASED_V1/02Fearful/f2-06-01-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-07-02-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-05-02-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-04-01-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-02-02-01-03.wav,fear,female,03,amharic
ASED_V1/02Fearful/f2-05-02-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-02-01-02-25.wav,fear,male,25,amharic
ASED_V1/02Fearful/f2-01-01-01-43.wav,fear,female,43,amharic
ASED_V1/02Fearful/f2-03-02-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-06-02-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-06-01-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-07-02-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-06-01-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-05-01-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-02-01-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-04-01-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-06-02-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-07-02-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-05-02-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-01-01-02-18.wav,fear,male,18,amharic
ASED_V1/02Fearful/f2-02-02-02-12.wav,fear,male,12,amharic
ASED_V1/02Fearful/f2-02-01-02-02.wav,fear,male,02,amharic
ASED_V1/02Fearful/f2-04-01-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-06-01-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-01-02-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-01-01-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-02-01-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-05-02-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-01-02-02-42.wav,fear,male,42,amharic
ASED_V1/02Fearful/f2-04-01-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-03-02-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-07-01-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-07-01-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-05-02-02-51.wav,fear,male,51,amharic
ASED_V1/02Fearful/f2-06-02-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-05-02-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-02-01-02-32.wav,fear,male,32,amharic
ASED_V1/02Fearful/f2-06-01-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-07-01-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-06-02-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-02-02-02-42.wav,fear,male,42,amharic
ASED_V1/02Fearful/f2-06-01-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-07-01-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-02-02-02-18.wav,fear,male,18,amharic
ASED_V1/02Fearful/f2-06-02-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-05-02-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-07-02-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-01-01-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-05-01-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-01-02-01-47.wav,fear,female,47,amharic
ASED_V1/02Fearful/f2-03-02-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-07-01-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-02-01-02-14.wav,fear,male,14,amharic
ASED_V1/02Fearful/f2-03-01-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-04-01-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-06-02-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-06-01-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-01-01-01-37.wav,fear,female,37,amharic
ASED_V1/02Fearful/f2-01-01-02-15.wav,fear,male,15,amharic
ASED_V1/02Fearful/f2-07-01-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-04-02-02-51.wav,fear,male,51,amharic
ASED_V1/02Fearful/f2-05-01-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-01-01-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-06-02-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-06-02-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-05-01-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-02-02-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-07-01-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-02-02-01-47.wav,fear,female,47,amharic
ASED_V1/02Fearful/f2-02-02-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-07-02-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-04-01-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-01-01-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-02-02-01-33.wav,fear,female,33,amharic
ASED_V1/02Fearful/f2-05-01-02-54.wav,fear,male,54,amharic
ASED_V1/02Fearful/f2-01-02-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-06-02-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-06-02-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-02-02-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-05-02-01-31.wav,fear,female,31,amharic
ASED_V1/02Fearful/f2-01-02-01-03.wav,fear,female,03,amharic
ASED_V1/02Fearful/f2-02-01-02-42.wav,fear,male,42,amharic
ASED_V1/02Fearful/f2-02-01-01-17.wav,fear,female,17,amharic
ASED_V1/02Fearful/f2-03-02-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-07-01-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-01-02-02-38.wav,fear,male,38,amharic
ASED_V1/02Fearful/f2-07-01-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-04-01-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-06-01-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-07-01-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-05-01-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-02-02-02-38.wav,fear,male,38,amharic
ASED_V1/02Fearful/f2-01-01-02-14.wav,fear,male,14,amharic
ASED_V1/02Fearful/f2-06-01-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-05-01-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-07-01-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-01-01-02-32.wav,fear,male,32,amharic
ASED_V1/02Fearful/f2-04-02-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-05-02-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-06-02-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-02-01-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-02-01-02-12.wav,fear,male,12,amharic
ASED_V1/02Fearful/f2-06-02-01-05.wav,fear,female,05,amharic
ASED_V1/02Fearful/f2-02-02-01-37.wav,fear,female,37,amharic
ASED_V1/02Fearful/f2-03-01-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-03-02-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-03-01-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-04-01-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-05-01-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-03-02-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-02-02-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-07-01-02-04.wav,fear,male,04,amharic
ASED_V1/02Fearful/f2-05-02-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-03-02-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-01-01-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-02-01-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-07-01-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-03-01-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-05-01-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-01-02-02-36.wav,fear,male,36,amharic
ASED_V1/02Fearful/f2-05-02-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-01-01-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-05-02-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-01-01-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-07-01-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-02-02-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-07-02-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-01-02-02-12.wav,fear,male,12,amharic
ASED_V1/02Fearful/f2-06-02-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-06-01-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-07-02-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-05-01-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-07-02-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-02-01-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-02-01-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-05-01-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-07-01-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-03-02-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-04-02-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-01-01-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-03-02-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-03-01-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-04-01-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-06-02-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-02-01-02-36.wav,fear,male,36,amharic
ASED_V1/02Fearful/f2-04-02-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-06-02-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-01-02-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-05-02-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-01-02-02-32.wav,fear,male,32,amharic
ASED_V1/02Fearful/f2-03-02-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-01-01-02-36.wav,fear,male,36,amharic
ASED_V1/02Fearful/f2-05-01-02-20.wav,fear,male,20,amharic
ASED_V1/02Fearful/f2-06-02-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-05-02-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-02-02-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-07-02-02-21.wav,fear,male,21,amharic
ASED_V1/02Fearful/f2-07-02-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-04-01-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-02-02-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-01-02-02-02.wav,fear,male,02,amharic
ASED_V1/02Fearful/f2-03-01-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-06-01-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-02-02-01-15.wav,fear,female,15,amharic
ASED_V1/02Fearful/f2-02-02-02-02.wav,fear,male,02,amharic
ASED_V1/02Fearful/f2-04-01-02-28.wav,fear,male,28,amharic
ASED_V1/02Fearful/f2-05-01-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-03-02-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-02-01-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-07-01-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-06-01-01-13.wav,fear,female,13,amharic
ASED_V1/02Fearful/f2-01-01-01-03.wav,fear,female,03,amharic
ASED_V1/02Fearful/f2-07-02-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-03-01-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-01-02-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-02-02-01-43.wav,fear,female,43,amharic
ASED_V1/02Fearful/f2-04-01-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-03-01-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-03-01-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-01-01-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-03-01-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-06-01-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-03-02-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-05-01-02-51.wav,fear,male,51,amharic
ASED_V1/02Fearful/f2-03-02-02-41.wav,fear,male,41,amharic
ASED_V1/02Fearful/f2-01-02-02-40.wav,fear,male,40,amharic
ASED_V1/02Fearful/f2-01-02-01-19.wav,fear,female,19,amharic
ASED_V1/02Fearful/f2-05-01-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-05-02-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-01-02-01-37.wav,fear,female,37,amharic
ASED_V1/02Fearful/f2-02-01-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-03-01-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-04-02-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-05-02-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-04-02-02-26.wav,fear,male,26,amharic
ASED_V1/02Fearful/f2-07-02-02-50.wav,fear,male,50,amharic
ASED_V1/02Fearful/f2-03-01-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-06-01-02-45.wav,fear,male,45,amharic
ASED_V1/02Fearful/f2-03-01-02-30.wav,fear,male,30,amharic
ASED_V1/02Fearful/f2-03-01-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-02-02-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-01-01-02-44.wav,fear,male,44,amharic
ASED_V1/02Fearful/f2-01-02-01-25.wav,fear,female,25,amharic
ASED_V1/02Fearful/f2-02-01-01-47.wav,fear,female,47,amharic
ASED_V1/02Fearful/f2-01-02-02-06.wav,fear,male,06,amharic
ASED_V1/02Fearful/f2-06-01-02-55.wav,fear,male,55,amharic
ASED_V1/02Fearful/f2-05-02-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-06-02-02-52.wav,fear,male,52,amharic
ASED_V1/02Fearful/f2-01-02-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-02-01-02-39.wav,fear,male,39,amharic
ASED_V1/02Fearful/f2-06-01-01-11.wav,fear,female,11,amharic
ASED_V1/02Fearful/f2-07-01-01-21.wav,fear,female,21,amharic
ASED_V1/02Fearful/f2-02-01-01-33.wav,fear,female,33,amharic
ASED_V1/02Fearful/f2-05-01-01-29.wav,fear,female,29,amharic
ASED_V1/02Fearful/f2-06-01-01-23.wav,fear,female,23,amharic
ASED_V1/02Fearful/f2-06-02-02-53.wav,fear,male,53,amharic
ASED_V1/02Fearful/f2-01-02-01-27.wav,fear,female,27,amharic
ASED_V1/02Fearful/f2-07-02-01-48.wav,fear,female,48,amharic
ASED_V1/02Fearful/f2-01-01-01-01.wav,fear,female,01,amharic
ASED_V1/02Fearful/f2-03-01-02-10.wav,fear,male,10,amharic
ASED_V1/02Fearful/f2-01-01-02-26.wav,fear,male,26,amharic
