file,speaker,label
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8327.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8328.wav,Jeff Goldblum,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8329.wav,George W. Bush,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8330.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8331.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8332.wav,Queen Elizabeth II,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8333.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8336.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8337.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8338.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8341.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8344.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8347.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8348.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8350.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8351.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8353.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8354.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8356.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8357.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8358.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8360.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8361.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8362.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8363.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8365.wav,JFK,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8367.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8369.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8371.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8373.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8374.wav,Arnold Schwarzenegger,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8376.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8377.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8378.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8379.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8381.wav,FDR,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8382.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8383.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8384.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8385.wav,Adam Driver,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8386.wav,Louis Farrakhan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8387.wav,FDR,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8388.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8389.wav,Martin Luther King,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8390.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8391.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8394.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8395.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8396.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8397.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8399.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8401.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8402.wav,Donald Trump,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8403.wav,Adam Driver,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8404.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8405.wav,George W. Bush,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8406.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8407.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8409.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8410.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8411.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8412.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8413.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8414.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8415.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8416.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8418.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8419.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8420.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8421.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8422.wav,Queen Elizabeth II,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8423.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8424.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8425.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8427.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8431.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8432.wav,JFK,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8433.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8434.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8435.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8436.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8437.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8438.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8439.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8440.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8441.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8442.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8443.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8445.wav,Dwight Eisenhower,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8446.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8447.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8450.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8451.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8454.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8455.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8458.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8459.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8460.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8461.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8462.wav,Frank Sinatra,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8463.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8464.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8465.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8467.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8470.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8471.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8472.wav,Martin Luther King,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8473.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8474.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8475.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8476.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8477.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8479.wav,JFK,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8480.wav,Arnold Schwarzenegger,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8481.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8483.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8485.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8486.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8488.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8489.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8490.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8494.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8495.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8496.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8497.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8498.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8500.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8501.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8503.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8504.wav,Orson Welles,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8505.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8506.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8507.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8509.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8511.wav,Bob Ross,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8512.wav,Martin Luther King,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8515.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8516.wav,Adam Driver,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8517.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8519.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8520.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8521.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8522.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8523.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8526.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8529.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8536.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8537.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8538.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8539.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8540.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8542.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8543.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8544.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8545.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8546.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8547.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8548.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8549.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8550.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8551.wav,Arnold Schwarzenegger,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8552.wav,Bob Ross,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8553.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8555.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8556.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8557.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8558.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8559.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8560.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8561.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8562.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8564.wav,Richard Nixon,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8565.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8566.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8567.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8568.wav,Queen Elizabeth II,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8570.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8571.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8572.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8574.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8575.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8576.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8577.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8578.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8579.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8580.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8581.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8584.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8585.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8588.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8589.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8590.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8592.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8593.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8595.wav,FDR,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8596.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8599.wav,FDR,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8602.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8603.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8604.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8605.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8606.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8607.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8608.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8609.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8610.wav,Donald Trump,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8613.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8614.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8615.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8616.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8617.wav,JFK,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8618.wav,Mitch Hedberg,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8619.wav,Dwight Eisenhower,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8621.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8622.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8625.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8627.wav,FDR,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8628.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8629.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8631.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8633.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8634.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8635.wav,JFK,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8636.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8637.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8638.wav,Arnold Schwarzenegger,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8639.wav,Richard Nixon,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8640.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8642.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8643.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8644.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8645.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8646.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8647.wav,Dwight Eisenhower,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8650.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8652.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8653.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8656.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8657.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8658.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8659.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8660.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8661.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8662.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8663.wav,JFK,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8664.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8666.wav,Jeff Goldblum,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8667.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8669.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8670.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8671.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8672.wav,JFK,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8674.wav,Bob Ross,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8675.wav,FDR,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8676.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8678.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8679.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8680.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8682.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8683.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8684.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8686.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8689.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8690.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8691.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8692.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8693.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8697.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8699.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8700.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8701.wav,Orson Welles,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8703.wav,Kanye West,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8705.wav,Adam Driver,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8706.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8708.wav,JFK,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8709.wav,Richard Nixon,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8710.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8711.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8713.wav,JFK,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8716.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8717.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8718.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8719.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8720.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8721.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8722.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8723.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8724.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8725.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8726.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8728.wav,Bob Ross,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8729.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8731.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8733.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8734.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8735.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8736.wav,JFK,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8740.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8741.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8742.wav,Adam Driver,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8747.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8748.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8749.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8752.wav,Donald Trump,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8754.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8755.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8758.wav,Alec Guinness,fake
