file,speaker,label
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6077.wav,Milton Friedman,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/25565.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26825.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7952.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16869.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6062.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28907.wav,Nelson Mandela,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15794.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22094.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27270.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20467.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14970.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3237.wav,Winston Churchill,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13555.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29908.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/30165.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/10347.wav,FDR,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22913.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20355.wav,Alan Watts,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22707.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23338.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14657.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22710.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15811.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14737.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6649.wav,Queen Elizabeth II,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13102.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/1077.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9928.wav,Milton Friedman,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20048.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5857.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6061.wav,Adam Driver,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29414.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14878.wav,John Cleese,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/10781.wav,Bill Burr,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2150.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/25333.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19696.wav,Christopher Hitchens,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3489.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12570.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5887.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11057.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27587.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13728.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2380.wav,Kanye West,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17003.wav,Richard Nixon,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24165.wav,Nick Offerman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15786.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8796.wav,Alexandria Ocasio-Cortez,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11153.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26296.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14612.wav,Donald Trump,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29343.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14070.wav,Kanye West,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28119.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6978.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29528.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7589.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28531.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8069.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/21365.wav,Christopher Hitchens,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/25221.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6593.wav,Alan Watts,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/21507.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3724.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26852.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24483.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/31667.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15528.wav,JFK,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26844.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27501.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7834.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/1365.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19587.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24012.wav,Nick Offerman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/575.wav,2Pac,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3204.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27852.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22270.wav,Arnold Schwarzenegger,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/4442.wav,Mark Zuckerberg,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26334.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16229.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12364.wav,FDR,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2065.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19788.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29634.wav,2Pac,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13371.wav,Alexandria Ocasio-Cortez,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5061.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/1859.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/509.wav,Gilbert Gottfried,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20739.wav,Martin Luther King,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19535.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/1491.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7639.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23697.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/18503.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2814.wav,Nelson Mandela,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11449.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23402.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24336.wav,Winston Churchill,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17023.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2697.wav,Winston Churchill,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16741.wav,Richard Nixon,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12733.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24656.wav,Christopher Hitchens,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11265.wav,Milton Friedman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11958.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28768.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6624.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7072.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22016.wav,Nelson Mandela,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7712.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/31768.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16265.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28958.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/10341.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19274.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13363.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5719.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/902.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6501.wav,Malcolm X,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8192.wav,Mr. Rogers,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15685.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/513.wav,FDR,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7359.wav,Alan Watts,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26598.wav,Winston Churchill,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17760.wav,Mark Zuckerberg,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3501.wav,Louis Farrakhan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5652.wav,Harry Truman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8443.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/30285.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2915.wav,JFK,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26064.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12313.wav,Arnold Schwarzenegger,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17989.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19080.wav,JFK,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5888.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/1601.wav,Nick Offerman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12609.wav,Arnold Schwarzenegger,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2338.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3157.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/25729.wav,Donald Trump,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29066.wav,Gilbert Gottfried,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15895.wav,Winston Churchill,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22688.wav,FDR,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29787.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19180.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14766.wav,2Pac,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15904.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16579.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9317.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28586.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/1097.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20843.wav,Mr. Rogers,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12169.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22450.wav,Bill Burr,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12085.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28151.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/21643.wav,Alexandria Ocasio-Cortez,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7719.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26524.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12129.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13154.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8759.wav,Alexandria Ocasio-Cortez,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3821.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26249.wav,Christopher Hitchens,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15044.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7088.wav,FDR,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11997.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17077.wav,Dwight Eisenhower,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/10646.wav,Christopher Hitchens,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11644.wav,Arnold Schwarzenegger,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/18442.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15917.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3012.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17379.wav,Bill Burr,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/4309.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11365.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26741.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19069.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9293.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20166.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/25707.wav,Christopher Hitchens,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/30253.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24801.wav,Adam Driver,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12492.wav,Tucker Carlson,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15481.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9115.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17468.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13253.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14858.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3290.wav,Louis Farrakhan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26919.wav,Christopher Hitchens,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22678.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22939.wav,George Carlin,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/810.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29603.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26898.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3714.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24677.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28300.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/224.wav,John Cleese,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3846.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15658.wav,Barack Obama,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26796.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22087.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/31674.wav,Queen Elizabeth II,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17870.wav,Harry Truman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20372.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3018.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9373.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28220.wav,George Carlin,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8885.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11502.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3261.wav,Malcolm X,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17403.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17538.wav,Bill Burr,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17505.wav,Bernie Sanders,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17782.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20848.wav,The Notorious B.I.G.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24754.wav,Milton Friedman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/4159.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26244.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19297.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16954.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/18673.wav,Christopher Hitchens,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14315.wav,Louis C.K.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15168.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29062.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24674.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7591.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16721.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15098.wav,Milton Friedman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29663.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3511.wav,Winston Churchill,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7819.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28301.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19681.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6603.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9213.wav,Mark Zuckerberg,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12535.wav,Nick Offerman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23633.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/30647.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27188.wav,Martin Luther King,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/1535.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/2878.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5140.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9464.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6307.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/3652.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/18780.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6340.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12717.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15801.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11765.wav,Bill Clinton,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/11368.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27930.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13357.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27258.wav,Martin Luther King,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/9526.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/29937.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23178.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14477.wav,Barack Obama,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5714.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20402.wav,Alexandria Ocasio-Cortez,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/25681.wav,Christopher Hitchens,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27781.wav,Milton Friedman,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24986.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/6812.wav,Ayn Rand,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/14061.wav,George Carlin,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24093.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23014.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8797.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/16541.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/18012.wav,John Cleese,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/15967.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23860.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/20065.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/21417.wav,Ronald Reagan,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22955.wav,2Pac,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/245.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5483.wav,Nick Offerman,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/5324.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13938.wav,Richard Nixon,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13314.wav,John Cleese,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12738.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12687.wav,Barack Obama,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/308.wav,Ronald Reagan,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/28588.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/10328.wav,Alan Watts,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17068.wav,Alec Guinness,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/12730.wav,Donald Trump,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/17441.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/22275.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/8165.wav,Bill Clinton,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/23262.wav,Mark Zuckerberg,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7201.wav,Ayn Rand,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/26701.wav,2Pac,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/13862.wav,Christopher Hitchens,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/27709.wav,Jerry Seinfeld,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/59.wav,Louis C.K.,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/24713.wav,Christopher Hitchens,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/7260.wav,Alec Guinness,fake
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/19589.wav,Bernie Sanders,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/30267.wav,Robert Kardashian,real
/home/bagus/github/nkululeko/data/itw/release_in_the_wild/21884.wav,Alec Guinness,real
