id,file
1584,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc6_utt20.mp4
1585,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc6_utt3.mp4
1586,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc6_utt4.mp4
1587,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc6_utt5.mp4
1588,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc6_utt8.mp4
1589,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc6_utt9.mp4
1590,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt10.mp4
1591,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt12.mp4
1592,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt15.mp4
1593,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt17.mp4
1594,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt19.mp4
1595,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt2.mp4
1596,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt20.mp4
1597,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt4.mp4
1598,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt6.mp4
1599,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt7.mp4
1600,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt8.mp4
1601,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc7_utt9.mp4
1602,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt13.mp4
1603,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt15.mp4
1604,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt3.mp4
1605,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt4.mp4
1606,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt5.mp4
1607,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt6.mp4
1608,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt7.mp4
1609,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt8.mp4
1610,EMORYNLP/emorynlp_test_splits/sea3_ep8_sc9_utt9.mp4
1611,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt10.mp4
1612,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt11.mp4
1613,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt14.mp4
1614,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt16.mp4
1615,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt18.mp4
1616,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt20.mp4
1617,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt21.mp4
1618,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt23.mp4
1619,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt4.mp4
1620,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt7.mp4
1621,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc10_utt9.mp4
1622,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc11_utt11.mp4
1623,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc11_utt12.mp4
1624,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc11_utt15.mp4
1625,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc11_utt2.mp4
1626,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc11_utt6.mp4
1627,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc11_utt7.mp4
1628,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt10.mp4
1629,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt11.mp4
1630,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt12.mp4
1631,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt13.mp4
1632,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt14.mp4
1633,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt15.mp4
1634,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt16.mp4
1635,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt17.mp4
1636,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt18.mp4
1637,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt19.mp4
1638,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt2.mp4
1639,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt3.mp4
1640,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt4.mp4
1641,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt5.mp4
1642,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt6.mp4
1643,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt8.mp4
1644,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc1_utt9.mp4
1645,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt10.mp4
1646,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt11.mp4
1647,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt12.mp4
1648,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt13.mp4
1649,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt14.mp4
1650,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt15.mp4
1651,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt16.mp4
1652,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt17.mp4
1653,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt2.mp4
1654,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt20.mp4
1655,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt21.mp4
1656,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt3.mp4
1657,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt4.mp4
1658,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt5.mp4
1659,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt6.mp4
1660,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt7.mp4
1661,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt8.mp4
1662,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc2_utt9.mp4
1663,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt12.mp4
1664,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt14.mp4
1665,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt18.mp4
1666,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt19.mp4
1667,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt2.mp4
1668,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt21.mp4
1669,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt22.mp4
1670,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt24.mp4
1671,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt3.mp4
1672,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt4.mp4
1673,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt5.mp4
1674,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt7.mp4
1675,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc3_utt8.mp4
1676,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt11.mp4
1677,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt12.mp4
1678,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt13.mp4
1679,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt14.mp4
1680,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt17.mp4
1681,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt2.mp4
1682,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt3.mp4
1683,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt4.mp4
1684,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt5.mp4
1685,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc4_utt9.mp4
1686,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt12.mp4
1687,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt14.mp4
1688,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt15.mp4
1689,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt16.mp4
1690,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt19.mp4
1691,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt2.mp4
1692,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt21.mp4
1693,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt22.mp4
1694,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt24.mp4
1695,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt3.mp4
1696,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt6.mp4
1697,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt7.mp4
1698,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt8.mp4
1699,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc5_utt9.mp4
1700,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc6_utt12.mp4
1701,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc6_utt13.mp4
1702,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc6_utt2.mp4
1703,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc6_utt3.mp4
1704,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc6_utt4.mp4
1705,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc6_utt6.mp4
1706,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc6_utt8.mp4
1707,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt11.mp4
1708,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt13.mp4
1709,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt14.mp4
1710,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt15.mp4
1711,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt18.mp4
1712,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt19.mp4
1713,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt2.mp4
1714,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt4.mp4
1715,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt6.mp4
1716,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt7.mp4
1717,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt8.mp4
1718,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc8_utt9.mp4
1719,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc9_utt2.mp4
1720,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc9_utt3.mp4
1721,EMORYNLP/emorynlp_test_splits/sea4_ep17_sc9_utt4.mp4
1722,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt10.mp4
1723,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt11.mp4
1724,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt12.mp4
1725,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt13.mp4
1726,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt14.mp4
1727,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt16.mp4
1728,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt17.mp4
1729,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt19.mp4
1730,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt2.mp4
1731,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt20.mp4
1732,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt21.mp4
1733,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt22.mp4
1734,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt23.mp4
1735,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt24.mp4
1736,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt26.mp4
1737,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt27.mp4
1738,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt3.mp4
1739,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt4.mp4
1740,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt6.mp4
1741,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt7.mp4
1742,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt8.mp4
1743,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc10_utt9.mp4
1744,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc11_utt4.mp4
1745,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc11_utt6.mp4
1746,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt11.mp4
1747,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt12.mp4
1748,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt13.mp4
1749,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt14.mp4
1750,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt15.mp4
1751,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt16.mp4
1752,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt17.mp4
1753,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt2.mp4
1754,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt3.mp4
1755,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt4.mp4
1756,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt5.mp4
1757,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt6.mp4
1758,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt7.mp4
1759,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt8.mp4
1760,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc4_utt9.mp4
1761,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt10.mp4
1762,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt11.mp4
1763,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt12.mp4
1764,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt2.mp4
1765,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt5.mp4
1766,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt6.mp4
1767,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt7.mp4
1768,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt8.mp4
1769,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc6_utt9.mp4
1770,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt10.mp4
1771,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt12.mp4
1772,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt14.mp4
1773,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt16.mp4
1774,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt18.mp4
1775,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt19.mp4
1776,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt2.mp4
1777,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt3.mp4
1778,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt4.mp4
1779,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt5.mp4
1780,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt6.mp4
1781,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt7.mp4
1782,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt8.mp4
1783,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc8_utt9.mp4
1784,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt11.mp4
1785,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt12.mp4
1786,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt13.mp4
1787,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt14.mp4
1788,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt15.mp4
1789,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt16.mp4
1790,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt17.mp4
1791,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt19.mp4
1792,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt2.mp4
1793,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt20.mp4
1794,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt21.mp4
1795,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt22.mp4
1796,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt3.mp4
1797,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt4.mp4
1798,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt5.mp4
1799,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt6.mp4
1800,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt8.mp4
1801,EMORYNLP/emorynlp_test_splits/sea4_ep20_sc9_utt9.mp4
1802,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt10.mp4
1803,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt2.mp4
1804,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt3.mp4
1805,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt4.mp4
1806,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt5.mp4
1807,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt6.mp4
1808,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt7.mp4
1809,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc10_utt8.mp4
1810,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt11.mp4
1811,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt12.mp4
1812,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt13.mp4
1813,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt14.mp4
1814,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt15.mp4
1815,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt16.mp4
1816,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt2.mp4
1817,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt3.mp4
1818,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt4.mp4
1819,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt6.mp4
1820,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt7.mp4
1821,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc11_utt8.mp4
1822,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt10.mp4
1823,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt12.mp4
1824,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt2.mp4
1825,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt3.mp4
1826,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt4.mp4
1827,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt5.mp4
1828,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt6.mp4
1829,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc12_utt7.mp4
1830,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc13_utt2.mp4
1831,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc13_utt4.mp4
1832,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc13_utt5.mp4
1833,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc13_utt7.mp4
1834,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc13_utt9.mp4
1835,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc1_utt2.mp4
1836,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc1_utt3.mp4
1837,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc1_utt4.mp4
1838,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc1_utt5.mp4
1839,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc1_utt6.mp4
1840,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc1_utt7.mp4
1841,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc1_utt8.mp4
1842,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt10.mp4
1843,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt11.mp4
1844,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt12.mp4
1845,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt13.mp4
1846,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt14.mp4
1847,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt15.mp4
1848,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt16.mp4
1849,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt17.mp4
1850,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt18.mp4
1851,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt19.mp4
1852,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt2.mp4
1853,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt20.mp4
1854,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt21.mp4
1855,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt22.mp4
1856,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt3.mp4
1857,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt4.mp4
1858,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt5.mp4
1859,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt6.mp4
1860,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt7.mp4
1861,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt8.mp4
1862,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc2_utt9.mp4
1863,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt10.mp4
1864,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt11.mp4
1865,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt12.mp4
1866,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt13.mp4
1867,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt14.mp4
1868,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt15.mp4
1869,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt17.mp4
1870,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt18.mp4
1871,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt19.mp4
1872,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt2.mp4
1873,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt20.mp4
1874,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt3.mp4
1875,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt4.mp4
1876,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt5.mp4
1877,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt6.mp4
1878,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt7.mp4
1879,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt8.mp4
1880,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc4_utt9.mp4
1881,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt10.mp4
1882,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt11.mp4
1883,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt12.mp4
1884,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt13.mp4
1885,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt14.mp4
1886,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt15.mp4
1887,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt16.mp4
1888,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt17.mp4
1889,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt18.mp4
1890,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt19.mp4
1891,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt2.mp4
1892,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt4.mp4
1893,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt5.mp4
1894,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt6.mp4
1895,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt8.mp4
1896,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc5_utt9.mp4
1897,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt10.mp4
1898,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt11.mp4
1899,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt2.mp4
1900,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt3.mp4
1901,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt4.mp4
1902,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt5.mp4
1903,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt7.mp4
1904,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt8.mp4
1905,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc6_utt9.mp4
1906,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt10.mp4
1907,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt11.mp4
1908,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt12.mp4
1909,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt13.mp4
1910,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt14.mp4
1911,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt15.mp4
1912,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt16.mp4
1913,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt2.mp4
1914,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt3.mp4
1915,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt4.mp4
1916,EMORYNLP/emorynlp_test_splits/sea4_ep2_sc7_utt5.mp4
