file,emotion,speaker,language,gender
ESD/0012/Sad/0012_001070.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001235.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001212.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001156.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001336.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001240.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001334.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001346.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001294.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001150.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001062.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001228.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001377.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001120.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001154.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001387.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001065.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001125.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001261.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001256.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001131.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001372.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001231.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001069.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001068.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001197.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001056.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001101.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001057.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001275.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001124.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001132.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001198.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001172.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001053.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001311.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001242.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001170.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001321.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001288.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001121.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001299.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001353.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001213.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001289.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001348.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001298.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001237.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001094.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001269.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001208.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001382.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001165.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001127.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001268.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001314.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001303.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001175.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001193.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001166.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001322.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001278.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001163.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001281.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001087.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001364.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001249.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001055.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001236.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001186.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001098.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001241.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001341.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001201.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001102.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001090.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001119.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001064.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001369.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001210.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001157.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001328.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001144.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001246.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001182.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001271.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001091.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001200.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001338.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001295.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001052.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001138.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001342.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001159.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001325.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001075.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001218.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001393.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001128.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001116.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001354.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001297.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001230.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001374.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001234.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001309.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001313.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001169.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001394.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001232.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001378.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001319.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001389.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001376.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001356.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001239.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001217.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001305.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001229.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001060.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001367.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001290.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001371.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001073.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001274.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001105.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001077.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001115.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001168.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001135.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001207.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001260.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001161.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001089.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001216.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001335.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001081.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001293.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001151.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001139.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001203.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001155.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001308.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001243.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001185.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001267.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001296.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001215.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001061.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001397.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001400.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001359.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001211.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001362.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001067.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001316.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001381.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001141.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001195.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001287.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001395.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001352.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001149.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001310.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001391.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001177.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001358.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001384.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001333.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001220.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001184.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001188.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001078.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001282.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001183.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001355.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001092.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001365.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001088.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001196.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001307.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001264.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001106.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001204.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001225.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001096.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001162.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001192.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001181.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001279.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001253.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001111.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001380.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001390.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001219.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001082.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001350.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001118.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001148.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001202.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001110.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001136.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001224.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001302.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001179.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001250.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001143.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001396.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001134.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001178.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001160.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001085.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001257.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001273.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001385.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001066.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001187.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001270.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001343.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001100.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001146.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001145.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001357.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001251.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001263.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001331.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001337.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001180.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001054.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001206.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001332.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001301.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001345.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001318.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001258.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001373.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001245.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001280.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001370.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001247.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001227.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001252.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001312.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001059.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001130.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001379.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001262.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001361.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001167.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001399.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001140.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001276.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001254.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001266.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001349.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001327.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001292.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001123.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001058.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001317.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001189.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001226.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001221.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001375.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001386.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001051.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001174.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001190.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001080.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001205.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001104.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001191.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001093.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001323.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001324.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001398.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001283.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001126.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001153.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001142.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001147.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001383.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001259.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001084.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001368.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001173.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001112.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001133.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001366.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001152.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001113.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001074.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001086.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001097.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001284.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001063.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001209.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001194.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001329.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001326.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001071.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001095.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001164.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001072.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001137.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001330.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001214.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001388.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001248.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001223.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001099.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001286.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001129.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001222.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001199.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001176.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001158.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001079.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001306.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001300.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001171.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001277.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001238.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001107.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001360.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001076.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001244.wav,Sad,0012,english,male
ESD/0012/Sad/0012_001320.wav,Sad,0012,english,male
ESD/0012/Surprise/0012_001523.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001459.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001633.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001484.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001612.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001720.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001718.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001613.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001575.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001500.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001489.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001526.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001574.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001557.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001635.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001532.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001733.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001511.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001671.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001685.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001545.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001666.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001495.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001456.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001435.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001692.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001727.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001509.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001437.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001643.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001664.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001707.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001745.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001411.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001517.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001651.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001614.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001544.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001640.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001584.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001433.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001697.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001550.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001576.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001493.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001617.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001588.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001577.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001655.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001712.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001483.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001427.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001407.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001419.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001431.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001642.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001659.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001610.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001717.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001587.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001738.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001679.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001715.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001542.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001508.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001710.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001726.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001670.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001541.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001560.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001702.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001732.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001632.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001644.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001629.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001646.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001555.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001648.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001743.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001546.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001620.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001597.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001669.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001735.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001589.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001466.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001656.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001585.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001485.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001649.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001628.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001441.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001700.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001621.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001428.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001607.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001650.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001424.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001734.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001528.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001409.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001661.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001604.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001447.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001518.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001516.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001672.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001567.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001716.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001586.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001520.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001746.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001496.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001570.wav,Surprise,0012,english,male
ESD/0012/Surprise/0012_001413.wav,Surprise,0012,english,male
