file,emotion_level,speakers,gender,age,word,language
BAVED/1/55-m-16-1-0-463.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-362.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-502.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/54-f-19-1-2-316.wav,high,54,female,19,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-270.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/49-m-23-1-1-441.wav,normal,49,male,23,لم يعجبني,arabic
BAVED/1/47-m-20-1-0-420.wav,low,47,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-492.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-347.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-371.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-505.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-285.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-277.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/51-m-20-1-2-459.wav,high,51,male,20,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-271.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/42-f-22-1-2-269.wav,high,42,female,22,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-469.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/4-m-20-1-0-400.wav,low,4,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-472.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-493.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/49-m-23-1-1-443.wav,normal,49,male,23,لم يعجبني,arabic
BAVED/1/46-m-20-1-2-414.wav,high,46,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-496.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/4-m-20-1-0-399.wav,low,4,male,20,لم يعجبني,arabic
BAVED/1/54-f-19-1-1-314.wav,normal,54,female,19,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-370.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/53-m-20-1-2-462.wav,high,53,male,20,لم يعجبني,arabic
BAVED/1/17-m-23-1-0-382.wav,low,17,male,23,لم يعجبني,arabic
BAVED/1/4-m-20-1-1-403.wav,normal,4,male,20,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-291.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/100-f-6-1-2-14.wav,high,100,female,6,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-287.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-465.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-306.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/102-f-40-1-0-15.wav,low,102,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-334.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-360.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-340.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/16-m-17-1-0-381.wav,low,16,male,17,لم يعجبني,arabic
BAVED/1/47-m-20-1-2-426.wav,high,47,male,20,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-288.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/47-m-20-1-1-424.wav,normal,47,male,20,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-337.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/54-f-19-1-0-310.wav,low,54,female,19,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-365.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/49-m-23-1-0-439.wav,low,49,male,23,لم يعجبني,arabic
BAVED/1/15-m-24-1-2-380.wav,high,15,male,24,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-308.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/47-m-20-1-0-417.wav,low,47,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-491.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-359.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-333.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/54-f-19-1-1-312.wav,normal,54,female,19,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-346.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/47-m-20-1-2-431.wav,high,47,male,20,لم يعجبني,arabic
BAVED/1/49-m-23-1-0-436.wav,low,49,male,23,لم يعجبني,arabic
BAVED/1/17-m-23-1-2-384.wav,high,17,male,23,لم يعجبني,arabic
BAVED/1/47-m-20-1-0-416.wav,low,47,male,20,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-338.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-473.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-275.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/17-m-23-1-1-383.wav,normal,17,male,23,لم يعجبني,arabic
BAVED/1/47-m-20-1-2-429.wav,high,47,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-464.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-503.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-305.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/101-m-20-1-0-21.wav,low,101,male,20,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-368.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-330.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-467.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/53-m-20-1-1-461.wav,normal,53,male,20,لم يعجبني,arabic
BAVED/1/54-f-19-1-2-317.wav,high,54,female,19,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-283.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-336.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-350.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-353.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-323.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-499.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-341.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-281.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-486.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-356.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-300.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-325.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/47-m-20-1-0-419.wav,low,47,male,20,لم يعجبني,arabic
BAVED/1/8-m-18-1-2-508.wav,high,8,male,18,لم يعجبني,arabic
BAVED/1/49-m-23-1-2-447.wav,high,49,male,23,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-479.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/4-m-20-1-0-394.wav,low,4,male,20,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-339.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-345.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-276.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-489.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-342.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-487.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/51-m-20-1-2-458.wav,high,51,male,20,لم يعجبني,arabic
BAVED/1/43-m-41-1-1-410.wav,normal,43,male,41,لم يعجبني,arabic
BAVED/1/47-m-20-1-0-415.wav,low,47,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-494.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-280.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/4-m-20-1-2-405.wav,high,4,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-468.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-304.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-344.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/49-m-23-1-2-450.wav,high,49,male,23,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-482.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/4-m-20-1-1-401.wav,normal,4,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-471.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-367.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-296.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/102-f-40-1-2-17.wav,high,102,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-476.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/40-m-14-1-2-408.wav,high,40,male,14,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-293.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-498.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/10-f-20-1-1-265.wav,normal,10,female,20,لم يعجبني,arabic
BAVED/1/49-m-23-1-1-445.wav,normal,49,male,23,لم يعجبني,arabic
BAVED/1/0-m-21-1-2-375.wav,high,0,male,21,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-349.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/1-m-20-1-1-376.wav,normal,1,male,20,لم يعجبني,arabic
BAVED/1/51-m-20-1-0-454.wav,low,51,male,20,لم يعجبني,arabic
BAVED/1/22-m-23-1-1-390.wav,normal,22,male,23,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-500.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/4-m-20-1-0-396.wav,low,4,male,20,لم يعجبني,arabic
BAVED/1/13-m-18-1-1-378.wav,normal,13,male,18,لم يعجبني,arabic
BAVED/1/18-m-21-1-2-385.wav,high,18,male,21,لم يعجبني,arabic
BAVED/1/49-m-23-1-2-452.wav,high,49,male,23,لم يعجبني,arabic
BAVED/1/12-f-19-1-2-266.wav,high,12,female,19,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-272.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-475.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-302.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/49-m-23-1-0-438.wav,low,49,male,23,لم يعجبني,arabic
BAVED/1/14-m-23-1-1-379.wav,normal,14,male,23,لم يعجبني,arabic
BAVED/1/45-m-20-1-0-411.wav,low,45,male,20,لم يعجبني,arabic
BAVED/1/21-m-22-1-1-389.wav,normal,21,male,22,لم يعجبني,arabic
BAVED/1/23-m-22-1-0-391.wav,low,23,male,22,لم يعجبني,arabic
BAVED/1/51-m-20-1-0-456.wav,low,51,male,20,لم يعجبني,arabic
BAVED/1/2-m-25-1-1-387.wav,normal,2,male,25,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-298.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-326.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-329.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/2-m-25-1-1-388.wav,normal,2,male,25,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-307.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/49-m-23-1-2-448.wav,high,49,male,23,لم يعجبني,arabic
BAVED/1/50-f-5-1-0-279.wav,low,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-366.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-301.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-319.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-348.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-292.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-335.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/54-f-19-1-0-311.wav,low,54,female,19,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-372.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/47-m-20-1-2-430.wav,high,47,male,20,لم يعجبني,arabic
BAVED/1/54-f-19-1-0-309.wav,low,54,female,19,لم يعجبني,arabic
BAVED/1/48-m-21-1-2-435.wav,high,48,male,21,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-474.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/47-m-20-1-1-421.wav,normal,47,male,20,لم يعجبني,arabic
BAVED/1/49-m-23-1-2-451.wav,high,49,male,23,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-501.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-286.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-294.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-481.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/3-f-21-1-2-267.wav,high,3,female,21,لم يعجبني,arabic
BAVED/1/49-m-23-1-1-442.wav,normal,49,male,23,لم يعجبني,arabic
BAVED/1/4-m-20-1-1-402.wav,normal,4,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-504.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-327.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/39-f-6-1-2-268.wav,high,39,female,6,لم يعجبني,arabic
BAVED/1/9-f-20-1-1-373.wav,normal,9,female,20,لم يعجبني,arabic
BAVED/1/7-m-22-1-0-507.wav,low,7,male,22,لم يعجبني,arabic
BAVED/1/25-m-19-1-2-393.wav,high,25,male,19,لم يعجبني,arabic
BAVED/1/0-m-21-1-1-374.wav,normal,0,male,21,لم يعجبني,arabic
BAVED/1/49-m-23-1-0-440.wav,low,49,male,23,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-490.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-363.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-284.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/101-m-20-1-2-23.wav,high,101,male,20,لم يعجبني,arabic
BAVED/1/4-m-20-1-2-407.wav,high,4,male,20,لم يعجبني,arabic
BAVED/1/46-m-20-1-0-412.wav,low,46,male,20,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-361.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/100-f-6-1-0-12.wav,low,100,female,6,لم يعجبني,arabic
BAVED/1/47-m-20-1-0-418.wav,low,47,male,20,لم يعجبني,arabic
BAVED/1/54-f-19-1-2-315.wav,high,54,female,19,لم يعجبني,arabic
BAVED/1/103-f-22-1-1-19.wav,normal,103,female,22,لم يعجبني,arabic
BAVED/1/4-m-20-1-1-404.wav,normal,4,male,20,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-318.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-497.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/47-m-20-1-2-427.wav,high,47,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-484.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-295.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-1-354.wav,normal,56,female,40,لم يعجبني,arabic
BAVED/1/6-m-21-1-0-506.wav,low,6,male,21,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-303.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/100-f-6-1-1-13.wav,normal,100,female,6,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-488.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-0-324.wav,low,56,female,40,لم يعجبني,arabic
BAVED/1/102-f-40-1-1-16.wav,normal,102,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-466.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/49-m-23-1-2-449.wav,high,49,male,23,لم يعجبني,arabic
BAVED/1/4-m-20-1-0-397.wav,low,4,male,20,لم يعجبني,arabic
BAVED/1/49-m-23-1-0-437.wav,low,49,male,23,لم يعجبني,arabic
BAVED/1/5-m-20-1-2-453.wav,high,5,male,20,لم يعجبني,arabic
BAVED/1/55-m-16-1-2-495.wav,high,55,male,16,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-357.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-477.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/4-m-20-1-0-395.wav,low,4,male,20,لم يعجبني,arabic
BAVED/1/53-m-20-1-0-460.wav,low,53,male,20,لم يعجبني,arabic
BAVED/1/51-m-20-1-0-455.wav,low,51,male,20,لم يعجبني,arabic
BAVED/1/24-m-18-1-1-392.wav,normal,24,male,18,لم يعجبني,arabic
BAVED/1/55-m-16-1-1-480.wav,normal,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-2-299.wav,high,50,female,5,لم يعجبني,arabic
BAVED/1/47-m-20-1-2-432.wav,high,47,male,20,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-289.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/55-m-16-1-0-470.wav,low,55,male,16,لم يعجبني,arabic
BAVED/1/50-f-5-1-1-297.wav,normal,50,female,5,لم يعجبني,arabic
BAVED/1/56-f-40-1-2-358.wav,high,56,female,40,لم يعجبني,arabic
BAVED/1/47-m-20-1-1-425.wav,normal,47,male,20,لم يعجبني,arabic
BAVED/1/103-f-22-1-1-18.wav,normal,103,female,22,لم يعجبني,arabic
BAVED/1/47-m-20-1-1-422.wav,normal,47,male,20,لم يعجبني,arabic
BAVED/1/43-m-41-1-1-409.wav,normal,43,male,41,لم يعجبني,arabic
BAVED/3/4-m-20-3-0-938.wav,low,4,male,20,الفيلم,arabic
BAVED/3/100-f-6-3-2-38.wav,high,100,female,6,الفيلم,arabic
BAVED/3/49-m-23-3-0-991.wav,low,49,male,23,الفيلم,arabic
BAVED/3/53-m-20-3-0-1019.wav,low,53,male,20,الفيلم,arabic
BAVED/3/51-m-20-3-1-1016.wav,normal,51,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-2-860.wav,high,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-2-1059.wav,high,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-0-1027.wav,low,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-0-1023.wav,low,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-1-1042.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-2-1073.wav,high,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-1-1047.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/53-m-20-3-2-1021.wav,high,53,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-2-1067.wav,high,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-0-872.wav,low,56,female,40,الفيلم,arabic
BAVED/3/49-m-23-3-2-1010.wav,high,49,male,23,الفيلم,arabic
BAVED/3/47-m-20-3-1-965.wav,normal,47,male,20,الفيلم,arabic
BAVED/3/47-m-20-3-0-960.wav,low,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-1-847.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-1-1038.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-1-898.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-0-875.wav,low,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-1-903.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-2-861.wav,high,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-1-1041.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-0-1032.wav,low,55,male,16,الفيلم,arabic
BAVED/3/101-m-20-3-0-45.wav,low,101,male,20,الفيلم,arabic
BAVED/3/102-f-40-3-0-39.wav,low,102,female,40,الفيلم,arabic
BAVED/3/17-m-23-3-2-930.wav,high,17,male,23,الفيلم,arabic
BAVED/3/55-m-16-3-1-1052.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-0-877.wav,low,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-0-834.wav,low,50,female,5,الفيلم,arabic
BAVED/3/16-m-17-3-0-928.wav,low,16,male,17,الفيلم,arabic
BAVED/3/56-f-40-3-1-889.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/46-m-20-3-2-954.wav,high,46,male,20,الفيلم,arabic
BAVED/3/46-m-20-3-0-952.wav,low,46,male,20,الفيلم,arabic
BAVED/3/56-f-40-3-0-878.wav,low,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-2-855.wav,high,50,female,5,الفيلم,arabic
BAVED/3/1-m-20-3-1-923.wav,normal,1,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-2-1058.wav,high,55,male,16,الفيلم,arabic
BAVED/3/54-f-19-3-2-869.wav,high,54,female,19,الفيلم,arabic
BAVED/3/55-m-16-3-2-1068.wav,high,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-0-833.wav,low,50,female,5,الفيلم,arabic
BAVED/3/49-m-23-3-0-986.wav,low,49,male,23,الفيلم,arabic
BAVED/3/15-m-24-3-2-927.wav,high,15,male,24,الفيلم,arabic
BAVED/3/2-m-25-3-1-933.wav,normal,2,male,25,الفيلم,arabic
BAVED/3/55-m-16-3-0-1037.wav,low,55,male,16,الفيلم,arabic
BAVED/3/48-m-21-3-1-983.wav,normal,48,male,21,الفيلم,arabic
BAVED/3/56-f-40-3-1-902.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/47-m-20-3-2-980.wav,high,47,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-1-1045.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-1-846.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/103-f-22-3-1-42.wav,normal,103,female,22,الفيلم,arabic
BAVED/3/47-m-20-3-1-963.wav,normal,47,male,20,الفيلم,arabic
BAVED/3/54-f-19-3-1-868.wav,normal,54,female,19,الفيلم,arabic
BAVED/3/55-m-16-3-1-1049.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-1-896.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-2-857.wav,high,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-0-1036.wav,low,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-0-876.wav,low,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-1-840.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-2-917.wav,high,56,female,40,الفيلم,arabic
BAVED/3/47-m-20-3-2-973.wav,high,47,male,20,الفيلم,arabic
BAVED/3/47-m-20-3-1-967.wav,normal,47,male,20,الفيلم,arabic
BAVED/3/47-m-20-3-2-978.wav,high,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-0-827.wav,low,50,female,5,الفيلم,arabic
BAVED/3/47-m-20-3-2-970.wav,high,47,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-2-1061.wav,high,55,male,16,الفيلم,arabic
BAVED/3/4-m-20-3-1-944.wav,normal,4,male,20,الفيلم,arabic
BAVED/3/100-f-6-3-1-37.wav,normal,100,female,6,الفيلم,arabic
BAVED/3/55-m-16-3-0-1031.wav,low,55,male,16,الفيلم,arabic
BAVED/3/47-m-20-3-1-969.wav,normal,47,male,20,الفيلم,arabic
BAVED/3/56-f-40-3-0-887.wav,low,56,female,40,الفيلم,arabic
BAVED/3/55-m-16-3-0-1025.wav,low,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-2-907.wav,high,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-0-881.wav,low,56,female,40,الفيلم,arabic
BAVED/3/54-f-19-3-2-871.wav,high,54,female,19,الفيلم,arabic
BAVED/3/56-f-40-3-2-909.wav,high,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-1-845.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-2-910.wav,high,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-1-893.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-1-844.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/4-m-20-3-2-948.wav,high,4,male,20,الفيلم,arabic
BAVED/3/56-f-40-3-2-916.wav,high,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-1-888.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-2-852.wav,high,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-0-880.wav,low,56,female,40,الفيلم,arabic
BAVED/3/4-m-20-3-1-941.wav,normal,4,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-2-1069.wav,high,55,male,16,الفيلم,arabic
BAVED/3/49-m-23-3-0-990.wav,low,49,male,23,الفيلم,arabic
BAVED/3/56-f-40-3-1-897.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/49-m-23-3-1-1002.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/55-m-16-3-1-1050.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/53-m-20-3-1-1020.wav,normal,53,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-1-1054.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/49-m-23-3-1-994.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/55-m-16-3-0-1022.wav,low,55,male,16,الفيلم,arabic
BAVED/3/101-m-20-3-1-46.wav,normal,101,male,20,الفيلم,arabic
BAVED/3/56-f-40-3-2-914.wav,high,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-2-906.wav,high,56,female,40,الفيلم,arabic
BAVED/3/47-m-20-3-0-959.wav,low,47,male,20,الفيلم,arabic
BAVED/3/100-f-6-3-0-36.wav,low,100,female,6,الفيلم,arabic
BAVED/3/47-m-20-3-2-979.wav,high,47,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-1-1051.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-2-911.wav,high,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-2-850.wav,high,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-2-1072.wav,high,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-0-885.wav,low,56,female,40,الفيلم,arabic
BAVED/3/55-m-16-3-1-1053.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-0-837.wav,low,50,female,5,الفيلم,arabic
BAVED/3/0-m-21-3-1-921.wav,normal,0,male,21,الفيلم,arabic
BAVED/3/54-f-19-3-0-864.wav,low,54,female,19,الفيلم,arabic
BAVED/3/50-f-5-3-0-829.wav,low,50,female,5,الفيلم,arabic
