file,emotion,speaker
./jtes_v1.1/wav/f11/neu/f11_neu_21.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_22.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_23.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_24.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_25.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_26.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_27.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_28.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_29.wav,neu,11
./jtes_v1.1/wav/f11/neu/f11_neu_30.wav,neu,11
./jtes_v1.1/wav/f11/sad/f11_sad_01.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_02.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_03.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_04.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_05.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_06.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_07.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_08.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_09.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_10.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_11.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_12.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_13.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_14.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_15.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_16.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_17.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_18.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_19.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_20.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_21.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_22.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_23.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_24.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_25.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_26.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_27.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_28.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_29.wav,sad,11
./jtes_v1.1/wav/f11/sad/f11_sad_30.wav,sad,11
./jtes_v1.1/wav/f12/ang/f12_ang_01.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_02.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_03.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_04.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_05.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_06.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_07.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_08.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_09.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_10.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_11.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_12.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_13.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_14.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_15.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_16.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_17.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_18.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_19.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_20.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_21.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_22.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_23.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_24.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_25.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_26.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_27.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_28.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_29.wav,ang,12
./jtes_v1.1/wav/f12/ang/f12_ang_30.wav,ang,12
./jtes_v1.1/wav/f12/joy/f12_joy_01.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_02.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_03.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_04.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_05.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_06.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_07.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_08.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_09.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_10.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_11.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_12.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_13.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_14.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_15.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_16.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_17.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_18.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_19.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_20.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_21.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_22.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_23.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_24.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_25.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_26.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_27.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_28.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_29.wav,joy,12
./jtes_v1.1/wav/f12/joy/f12_joy_30.wav,joy,12
./jtes_v1.1/wav/f12/neu/f12_neu_01.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_02.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_03.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_04.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_05.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_06.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_07.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_08.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_09.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_10.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_11.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_12.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_13.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_14.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_15.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_16.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_17.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_18.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_19.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_20.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_21.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_22.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_23.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_24.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_25.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_26.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_27.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_28.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_29.wav,neu,12
./jtes_v1.1/wav/f12/neu/f12_neu_30.wav,neu,12
./jtes_v1.1/wav/f12/sad/f12_sad_01.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_02.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_03.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_04.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_05.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_06.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_07.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_08.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_09.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_10.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_11.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_12.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_13.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_14.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_15.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_16.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_17.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_18.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_19.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_20.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_21.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_22.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_23.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_24.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_25.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_26.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_27.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_28.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_29.wav,sad,12
./jtes_v1.1/wav/f12/sad/f12_sad_30.wav,sad,12
./jtes_v1.1/wav/f13/ang/f13_ang_01.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_02.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_03.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_04.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_05.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_06.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_07.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_08.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_09.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_10.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_11.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_12.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_13.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_14.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_15.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_16.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_17.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_18.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_19.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_20.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_21.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_22.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_23.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_24.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_25.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_26.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_27.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_28.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_29.wav,ang,13
./jtes_v1.1/wav/f13/ang/f13_ang_30.wav,ang,13
./jtes_v1.1/wav/f13/joy/f13_joy_01.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_02.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_03.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_04.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_05.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_06.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_07.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_08.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_09.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_10.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_11.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_12.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_13.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_14.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_15.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_16.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_17.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_18.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_19.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_20.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_21.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_22.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_23.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_24.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_25.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_26.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_27.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_28.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_29.wav,joy,13
./jtes_v1.1/wav/f13/joy/f13_joy_30.wav,joy,13
./jtes_v1.1/wav/f13/neu/f13_neu_01.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_02.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_03.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_04.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_05.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_06.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_07.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_08.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_09.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_10.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_11.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_12.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_13.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_14.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_15.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_16.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_17.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_18.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_19.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_20.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_21.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_22.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_23.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_24.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_25.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_26.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_27.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_28.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_29.wav,neu,13
./jtes_v1.1/wav/f13/neu/f13_neu_30.wav,neu,13
./jtes_v1.1/wav/f13/sad/f13_sad_01.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_02.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_03.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_04.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_05.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_06.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_07.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_08.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_09.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_10.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_11.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_12.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_13.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_14.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_15.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_16.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_17.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_18.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_19.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_20.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_21.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_22.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_23.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_24.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_25.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_26.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_27.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_28.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_29.wav,sad,13
./jtes_v1.1/wav/f13/sad/f13_sad_30.wav,sad,13
./jtes_v1.1/wav/f14/ang/f14_ang_01.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_02.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_03.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_04.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_05.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_06.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_07.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_08.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_09.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_10.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_11.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_12.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_13.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_14.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_15.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_16.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_17.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_18.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_19.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_20.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_21.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_22.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_23.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_24.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_25.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_26.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_27.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_28.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_29.wav,ang,14
./jtes_v1.1/wav/f14/ang/f14_ang_30.wav,ang,14
./jtes_v1.1/wav/f14/joy/f14_joy_01.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_02.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_03.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_04.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_05.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_06.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_07.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_08.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_09.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_10.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_11.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_12.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_13.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_14.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_15.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_16.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_17.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_18.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_19.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_20.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_21.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_22.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_23.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_24.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_25.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_26.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_27.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_28.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_29.wav,joy,14
./jtes_v1.1/wav/f14/joy/f14_joy_30.wav,joy,14
./jtes_v1.1/wav/f14/neu/f14_neu_01.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_02.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_03.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_04.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_05.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_06.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_07.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_08.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_09.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_10.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_11.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_12.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_13.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_14.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_15.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_16.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_17.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_18.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_19.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_20.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_21.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_22.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_23.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_24.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_25.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_26.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_27.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_28.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_29.wav,neu,14
./jtes_v1.1/wav/f14/neu/f14_neu_30.wav,neu,14
./jtes_v1.1/wav/f14/sad/f14_sad_01.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_02.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_03.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_04.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_05.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_06.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_07.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_08.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_09.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_10.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_11.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_12.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_13.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_14.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_15.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_16.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_17.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_18.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_19.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_20.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_21.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_22.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_23.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_24.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_25.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_26.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_27.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_28.wav,sad,14
./jtes_v1.1/wav/f14/sad/f14_sad_29.wav,sad,14
