file,speaker,task,stress
speech/actual/roller/m1/neutral/point2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/point3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/six1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/six2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/six3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/south1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/south2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/south3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/stand1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/stand2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/stand3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/steer1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/steer2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/steer3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/strafe1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/strafe2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/strafe3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/ten1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/ten2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/ten3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/thirty1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/thirty2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/thirty3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/three1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/three2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/three3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/white1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/white2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/white3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/wide1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/wide2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/wide3.wav,m1,neutral,0
speech/actual/roller/m1/neutral/zero1.wav,m1,neutral,0
speech/actual/roller/m1/neutral/zero2.wav,m1,neutral,0
speech/actual/roller/m1/neutral/zero3.wav,m1,neutral,0
speech/actual/roller/m1/scre_oov_all/all1.wav,m1,scre_oov_all,2
speech/actual/roller/m1/scre_oov_all/all2.wav,m1,scre_oov_all,2
speech/actual/roller/m1/scre_oov_all/put1.wav,m1,scre_oov_all,2
speech/actual/roller/m1/scream/break1.wav,m1,scream,2
speech/actual/roller/m1/scream/break2.wav,m1,scream,2
speech/actual/roller/m1/scream/change1.wav,m1,scream,2
speech/actual/roller/m1/scream/change2.wav,m1,scream,2
speech/actual/roller/m1/scream/degree1.wav,m1,scream,2
speech/actual/roller/m1/scream/degree2.wav,m1,scream,2
speech/actual/roller/m1/scream/destin1.wav,m1,scream,2
speech/actual/roller/m1/scream/destin2.wav,m1,scream,2
speech/actual/roller/m1/scream/east1.wav,m1,scream,2
speech/actual/roller/m1/scream/eight1.wav,m1,scream,2
speech/actual/roller/m1/scream/eighty1.wav,m1,scream,2
speech/actual/roller/m1/scream/eighty2.wav,m1,scream,2
speech/actual/roller/m1/scream/enter1.wav,m1,scream,2
speech/actual/roller/m1/scream/enter2.wav,m1,scream,2
speech/actual/roller/m1/scream/fifty1.wav,m1,scream,2
speech/actual/roller/m1/scream/fix1.wav,m1,scream,2
speech/actual/roller/m1/scream/fix2.wav,m1,scream,2
speech/actual/roller/m1/scream/freeze1.wav,m1,scream,2
speech/actual/roller/m1/scream/freeze2.wav,m1,scream,2
speech/actual/roller/m1/scream/gain1.wav,m1,scream,2
speech/actual/roller/m1/scream/go1.wav,m1,scream,2
speech/actual/roller/m1/scream/hello1.wav,m1,scream,2
speech/actual/roller/m1/scream/help1.wav,m1,scream,2
speech/actual/roller/m1/scream/help2.wav,m1,scream,2
speech/actual/roller/m1/scream/hot1.wav,m1,scream,2
speech/actual/roller/m1/scream/mark1.wav,m1,scream,2
speech/actual/roller/m1/scream/nav1.wav,m1,scream,2
speech/actual/roller/m1/scream/no1.wav,m1,scream,2
speech/actual/roller/m1/scream/no2.wav,m1,scream,2
speech/actual/roller/m1/scream/oh1.wav,m1,scream,2
speech/actual/roller/m1/scream/oh2.wav,m1,scream,2
speech/actual/roller/m1/scream/on1.wav,m1,scream,2
speech/actual/roller/m1/scream/point1.wav,m1,scream,2
speech/actual/roller/m1/scream/six1.wav,m1,scream,2
speech/actual/roller/m1/scream/south1.wav,m1,scream,2
speech/actual/roller/m1/scream/stand1.wav,m1,scream,2
speech/actual/roller/m1/scream/stand2.wav,m1,scream,2
speech/actual/roller/m1/scream/steer1.wav,m1,scream,2
speech/actual/roller/m1/scream/steer2.wav,m1,scream,2
speech/actual/roller/m1/scream/strafe1.wav,m1,scream,2
speech/actual/roller/m1/scream/ten1.wav,m1,scream,2
speech/actual/roller/m1/scream/ten2.wav,m1,scream,2
speech/actual/roller/m1/scream/thirty1.wav,m1,scream,2
speech/actual/roller/m1/scream/thirty2.wav,m1,scream,2
speech/actual/roller/m2/free_oov_all/all1.wav,m2,free_oov_all,2
speech/actual/roller/m2/free_oov_all/all2.wav,m2,free_oov_all,2
speech/actual/roller/m2/free_oov_all/all3.wav,m2,free_oov_all,2
speech/actual/roller/m2/freefall/enter1.wav,m2,freefall,2
speech/actual/roller/m2/freefall/enter2.wav,m2,freefall,2
speech/actual/roller/m2/freefall/enter3.wav,m2,freefall,2
speech/actual/roller/m2/freefall/enter4.wav,m2,freefall,2
speech/actual/roller/m2/freefall/histog1.wav,m2,freefall,2
speech/actual/roller/m2/freefall/histog2.wav,m2,freefall,2
speech/actual/roller/m2/freefall/histog3.wav,m2,freefall,2
speech/actual/roller/m2/freefall/histog4.wav,m2,freefall,2
speech/actual/roller/m2/freefall/south1.wav,m2,freefall,2
speech/actual/roller/m2/freefall/south2.wav,m2,freefall,2
speech/actual/roller/m2/freefall/south3.wav,m2,freefall,2
speech/actual/roller/m2/freefall/south4.wav,m2,freefall,2
speech/actual/roller/m2/hist/break1.wav,m2,hist,2
speech/actual/roller/m2/hist/break2.wav,m2,hist,2
speech/actual/roller/m2/hist/break3.wav,m2,hist,2
speech/actual/roller/m2/hist/change1.wav,m2,hist,2
speech/actual/roller/m2/hist/change2.wav,m2,hist,2
speech/actual/roller/m2/hist/change3.wav,m2,hist,2
speech/actual/roller/m2/hist/degree1.wav,m2,hist,2
speech/actual/roller/m2/hist/degree2.wav,m2,hist,2
speech/actual/roller/m2/hist/degree3.wav,m2,hist,2
speech/actual/roller/m2/hist/destin1.wav,m2,hist,2
speech/actual/roller/m2/hist/destin2.wav,m2,hist,2
speech/actual/roller/m2/hist/destin3.wav,m2,hist,2
speech/actual/roller/m2/hist/destin4.wav,m2,hist,2
speech/actual/roller/m2/hist/destin5.wav,m2,hist,2
speech/actual/roller/m2/hist/destin6.wav,m2,hist,2
speech/actual/roller/m2/hist/east1.wav,m2,hist,2
speech/actual/roller/m2/hist/east2.wav,m2,hist,2
speech/actual/roller/m2/hist/east3.wav,m2,hist,2
speech/actual/roller/m2/hist/east4.wav,m2,hist,2
speech/actual/roller/m2/hist/east5.wav,m2,hist,2
speech/actual/roller/m2/hist/east6.wav,m2,hist,2
speech/actual/roller/m2/hist/eight1.wav,m2,hist,2
speech/actual/roller/m2/hist/eight2.wav,m2,hist,2
speech/actual/roller/m2/hist/eight3.wav,m2,hist,2
speech/actual/roller/m2/hist/eighty1.wav,m2,hist,2
speech/actual/roller/m2/hist/eighty2.wav,m2,hist,2
speech/actual/roller/m2/hist/eighty3.wav,m2,hist,2
speech/actual/roller/m2/hist/enter1.wav,m2,hist,2
speech/actual/roller/m2/hist/enter2.wav,m2,hist,2
speech/actual/roller/m2/hist/enter3.wav,m2,hist,2
speech/actual/roller/m2/hist/fifty1.wav,m2,hist,2
speech/actual/roller/m2/hist/fifty2.wav,m2,hist,2
speech/actual/roller/m2/hist/fifty3.wav,m2,hist,2
speech/actual/roller/m2/hist/fix1.wav,m2,hist,2
speech/actual/roller/m2/hist/fix2.wav,m2,hist,2
speech/actual/roller/m2/hist/fix3.wav,m2,hist,2
speech/actual/roller/m2/hist/fix4.wav,m2,hist,2
speech/actual/roller/m2/hist/fix5.wav,m2,hist,2
speech/actual/roller/m2/hist/freeze1.wav,m2,hist,2
speech/actual/roller/m2/hist/freeze2.wav,m2,hist,2
speech/actual/roller/m2/hist/freeze3.wav,m2,hist,2
speech/actual/roller/m2/hist/freeze4.wav,m2,hist,2
speech/actual/roller/m2/hist/freeze5.wav,m2,hist,2
speech/actual/roller/m2/hist/freeze6.wav,m2,hist,2
speech/actual/roller/m2/hist/gain1.wav,m2,hist,2
speech/actual/roller/m2/hist/gain2.wav,m2,hist,2
speech/actual/roller/m2/hist/gain3.wav,m2,hist,2
speech/actual/roller/m2/hist/gain4.wav,m2,hist,2
speech/actual/roller/m2/hist/gain5.wav,m2,hist,2
speech/actual/roller/m2/hist/gain6.wav,m2,hist,2
speech/actual/roller/m2/hist/go1.wav,m2,hist,2
speech/actual/roller/m2/hist/go2.wav,m2,hist,2
speech/actual/roller/m2/hist/go3.wav,m2,hist,2
speech/actual/roller/m2/hist/hello1.wav,m2,hist,2
speech/actual/roller/m2/hist/hello2.wav,m2,hist,2
speech/actual/roller/m2/hist/hello3.wav,m2,hist,2
speech/actual/roller/m2/hist/help1.wav,m2,hist,2
speech/actual/roller/m2/hist/help2.wav,m2,hist,2
speech/actual/roller/m2/hist/help3.wav,m2,hist,2
speech/actual/roller/m2/hist/histog1.wav,m2,hist,2
speech/actual/roller/m2/hist/histog2.wav,m2,hist,2
speech/actual/roller/m2/hist/histog3.wav,m2,hist,2
speech/actual/roller/m2/hist/histog4.wav,m2,hist,2
speech/actual/roller/m2/hist/histog5.wav,m2,hist,2
speech/actual/roller/m2/hist/histog6.wav,m2,hist,2
speech/actual/roller/m2/hist/histog7.wav,m2,hist,2
speech/actual/roller/m2/hist/histog8.wav,m2,hist,2
speech/actual/roller/m2/hist/histog9.wav,m2,hist,2
speech/actual/roller/m2/hist/hot1.wav,m2,hist,2
speech/actual/roller/m2/hist/hot2.wav,m2,hist,2
speech/actual/roller/m2/hist/mark1.wav,m2,hist,2
speech/actual/roller/m2/hist/mark2.wav,m2,hist,2
speech/actual/roller/m2/hist/mark3.wav,m2,hist,2
speech/actual/roller/m2/hist/mark4.wav,m2,hist,2
speech/actual/roller/m2/hist/mark5.wav,m2,hist,2
speech/actual/roller/m2/hist/mark6.wav,m2,hist,2
speech/actual/roller/m2/hist/nav1.wav,m2,hist,2
speech/actual/roller/m2/hist/nav2.wav,m2,hist,2
speech/actual/roller/m2/hist/nav3.wav,m2,hist,2
speech/actual/roller/m2/hist/no1.wav,m2,hist,2
speech/actual/roller/m2/hist/no2.wav,m2,hist,2
speech/actual/roller/m2/hist/no3.wav,m2,hist,2
speech/actual/roller/m2/hist/no4.wav,m2,hist,2
speech/actual/roller/m2/hist/no5.wav,m2,hist,2
speech/actual/roller/m2/hist/no6.wav,m2,hist,2
speech/actual/roller/m2/hist/oh1.wav,m2,hist,2
speech/actual/roller/m2/hist/oh2.wav,m2,hist,2
speech/actual/roller/m2/hist/oh3.wav,m2,hist,2
speech/actual/roller/m2/hist/oh4.wav,m2,hist,2
speech/actual/roller/m2/hist/oh5.wav,m2,hist,2
speech/actual/roller/m2/hist/oh6.wav,m2,hist,2
speech/actual/roller/m2/hist/on1.wav,m2,hist,2
speech/actual/roller/m2/hist/on2.wav,m2,hist,2
speech/actual/roller/m2/hist/on3.wav,m2,hist,2
speech/actual/roller/m2/hist/out1.wav,m2,hist,2
speech/actual/roller/m2/hist/out2.wav,m2,hist,2
speech/actual/roller/m2/hist/out3.wav,m2,hist,2
speech/actual/roller/m2/hist/point1.wav,m2,hist,2
speech/actual/roller/m2/hist/point2.wav,m2,hist,2
speech/actual/roller/m2/hist/point3.wav,m2,hist,2
speech/actual/roller/m2/hist/six1.wav,m2,hist,2
speech/actual/roller/m2/hist/six2.wav,m2,hist,2
speech/actual/roller/m2/hist/six3.wav,m2,hist,2
speech/actual/roller/m2/hist/six4.wav,m2,hist,2
speech/actual/roller/m2/hist/six5.wav,m2,hist,2
speech/actual/roller/m2/hist/south1.wav,m2,hist,2
speech/actual/roller/m2/hist/south2.wav,m2,hist,2
speech/actual/roller/m2/hist/south3.wav,m2,hist,2
speech/actual/roller/m2/hist/south4.wav,m2,hist,2
speech/actual/roller/m2/hist/south5.wav,m2,hist,2
speech/actual/roller/m2/hist/stand1.wav,m2,hist,2
speech/actual/roller/m2/hist/stand2.wav,m2,hist,2
speech/actual/roller/m2/hist/stand3.wav,m2,hist,2
speech/actual/roller/m2/hist/stand4.wav,m2,hist,2
speech/actual/roller/m2/hist/stand5.wav,m2,hist,2
speech/actual/roller/m2/hist/stand6.wav,m2,hist,2
speech/actual/roller/m2/hist/steer1.wav,m2,hist,2
speech/actual/roller/m2/hist/steer2.wav,m2,hist,2
speech/actual/roller/m2/hist/strafe1.wav,m2,hist,2
speech/actual/roller/m2/hist/strafe2.wav,m2,hist,2
speech/actual/roller/m2/hist/strafe3.wav,m2,hist,2
speech/actual/roller/m2/hist/strafe4.wav,m2,hist,2
speech/actual/roller/m2/hist/strafe5.wav,m2,hist,2
speech/actual/roller/m2/hist/strafe6.wav,m2,hist,2
speech/actual/roller/m2/hist/ten1.wav,m2,hist,2
speech/actual/roller/m2/hist/ten2.wav,m2,hist,2
speech/actual/roller/m2/hist/ten3.wav,m2,hist,2
speech/actual/roller/m2/hist/ten4.wav,m2,hist,2
speech/actual/roller/m2/hist/ten5.wav,m2,hist,2
speech/actual/roller/m2/hist/ten6.wav,m2,hist,2
speech/actual/roller/m2/hist/thirty1.wav,m2,hist,2
speech/actual/roller/m2/hist/thirty2.wav,m2,hist,2
speech/actual/roller/m2/hist/thirty3.wav,m2,hist,2
speech/actual/roller/m2/hist/thirty4.wav,m2,hist,2
speech/actual/roller/m2/hist/thirty5.wav,m2,hist,2
speech/actual/roller/m2/hist/thirty6.wav,m2,hist,2
speech/actual/roller/m2/hist/three1.wav,m2,hist,2
speech/actual/roller/m2/hist/three2.wav,m2,hist,2
speech/actual/roller/m2/hist/three3.wav,m2,hist,2
speech/actual/roller/m2/hist/three4.wav,m2,hist,2
speech/actual/roller/m2/hist/three5.wav,m2,hist,2
speech/actual/roller/m2/hist/three6.wav,m2,hist,2
speech/actual/roller/m2/hist/white1.wav,m2,hist,2
speech/actual/roller/m2/hist/white2.wav,m2,hist,2
speech/actual/roller/m2/hist/white3.wav,m2,hist,2
speech/actual/roller/m2/hist/white4.wav,m2,hist,2
speech/actual/roller/m2/hist/white5.wav,m2,hist,2
speech/actual/roller/m2/hist/white6.wav,m2,hist,2
speech/actual/roller/m2/hist/wide1.wav,m2,hist,2
speech/actual/roller/m2/hist/wide2.wav,m2,hist,2
speech/actual/roller/m2/hist/wide3.wav,m2,hist,2
speech/actual/roller/m2/hist/wide4.wav,m2,hist,2
speech/actual/roller/m2/hist/wide5.wav,m2,hist,2
speech/actual/roller/m2/hist/wide6.wav,m2,hist,2
speech/actual/roller/m2/hist/zero1.wav,m2,hist,2
speech/actual/roller/m2/hist/zero2.wav,m2,hist,2
speech/actual/roller/m2/hist/zero3.wav,m2,hist,2
speech/actual/roller/m2/hist/zero4.wav,m2,hist,2
speech/actual/roller/m2/hist/zero5.wav,m2,hist,2
speech/actual/roller/m2/hist/zero6.wav,m2,hist,2
speech/actual/roller/m2/hist_oov_all/dash1.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/dash2.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/dash3.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/dash4.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/dash5.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/dash6.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/helpme1.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/helpme2.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/helpme3.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/helpme4.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/helpme5.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/helpme6.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday1.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday2.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday3.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday4.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday5.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday6.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday7.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday8.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/mayday9.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot1.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot2.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot3.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot4.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot5.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot6.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot7.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot8.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/pilot9.wav,m2,hist_oov_all,2
speech/actual/roller/m2/hist_oov_all/silence.wav,m2,hist_oov_all,2
speech/actual/roller/m2/meds_oov_all/dash1.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/dash2.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/dash3.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/dash4.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/dash5.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/dash6.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/helpme1.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/helpme2.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/helpme3.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/helpme4.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/helpme5.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday1.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday2.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday3.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday4.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday5.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday6.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday7.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/mayday8.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot1.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot2.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot3.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot4.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot5.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot6.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot7.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/pilot8.wav,m2,meds_oov_all,1
speech/actual/roller/m2/meds_oov_all/sex1.wav,m2,meds_oov_all,1
speech/actual/roller/m2/medst/break1.wav,m2,medst,1
speech/actual/roller/m2/medst/break2.wav,m2,medst,1
speech/actual/roller/m2/medst/break3.wav,m2,medst,1
speech/actual/roller/m2/medst/change1.wav,m2,medst,1
speech/actual/roller/m2/medst/change2.wav,m2,medst,1
speech/actual/roller/m2/medst/change3.wav,m2,medst,1
speech/actual/roller/m2/medst/degree1.wav,m2,medst,1
speech/actual/roller/m2/medst/degree2.wav,m2,medst,1
speech/actual/roller/m2/medst/degree3.wav,m2,medst,1
speech/actual/roller/m2/medst/destin1.wav,m2,medst,1
speech/actual/roller/m2/medst/destin2.wav,m2,medst,1
speech/actual/roller/m2/medst/destin3.wav,m2,medst,1
speech/actual/roller/m2/medst/destin4.wav,m2,medst,1
speech/actual/roller/m2/medst/destin5.wav,m2,medst,1
speech/actual/roller/m2/medst/destin6.wav,m2,medst,1
speech/actual/roller/m2/medst/east1.wav,m2,medst,1
speech/actual/roller/m2/medst/east2.wav,m2,medst,1
speech/actual/roller/m2/medst/east3.wav,m2,medst,1
speech/actual/roller/m2/medst/east4.wav,m2,medst,1
speech/actual/roller/m2/medst/east5.wav,m2,medst,1
speech/actual/roller/m2/medst/east6.wav,m2,medst,1
speech/actual/roller/m2/medst/eight1.wav,m2,medst,1
speech/actual/roller/m2/medst/eight2.wav,m2,medst,1
speech/actual/roller/m2/medst/eight3.wav,m2,medst,1
speech/actual/roller/m2/medst/eighty1.wav,m2,medst,1
speech/actual/roller/m2/medst/eighty2.wav,m2,medst,1
speech/actual/roller/m2/medst/eighty3.wav,m2,medst,1
speech/actual/roller/m2/medst/enter1.wav,m2,medst,1
speech/actual/roller/m2/medst/enter2.wav,m2,medst,1
speech/actual/roller/m2/medst/enter3.wav,m2,medst,1
speech/actual/roller/m2/medst/fifty1.wav,m2,medst,1
speech/actual/roller/m2/medst/fifty2.wav,m2,medst,1
speech/actual/roller/m2/medst/fifty3.wav,m2,medst,1
speech/actual/roller/m2/medst/fix1.wav,m2,medst,1
speech/actual/roller/m2/medst/fix2.wav,m2,medst,1
speech/actual/roller/m2/medst/fix3.wav,m2,medst,1
speech/actual/roller/m2/medst/fix4.wav,m2,medst,1
speech/actual/roller/m2/medst/fix5.wav,m2,medst,1
speech/actual/roller/m2/medst/fix6.wav,m2,medst,1
speech/actual/roller/m2/medst/freeze1.wav,m2,medst,1
speech/actual/roller/m2/medst/freeze2.wav,m2,medst,1
speech/actual/roller/m2/medst/freeze3.wav,m2,medst,1
speech/actual/roller/m2/medst/freeze4.wav,m2,medst,1
speech/actual/roller/m2/medst/freeze5.wav,m2,medst,1
speech/actual/roller/m2/medst/freeze6.wav,m2,medst,1
speech/actual/roller/m2/medst/gain1.wav,m2,medst,1
speech/actual/roller/m2/medst/gain2.wav,m2,medst,1
speech/actual/roller/m2/medst/gain3.wav,m2,medst,1
speech/actual/roller/m2/medst/gain4.wav,m2,medst,1
speech/actual/roller/m2/medst/gain5.wav,m2,medst,1
speech/actual/roller/m2/medst/gain6.wav,m2,medst,1
speech/actual/roller/m2/medst/go1.wav,m2,medst,1
speech/actual/roller/m2/medst/go2.wav,m2,medst,1
speech/actual/roller/m2/medst/go3.wav,m2,medst,1
speech/actual/roller/m2/medst/hello1.wav,m2,medst,1
speech/actual/roller/m2/medst/hello2.wav,m2,medst,1
speech/actual/roller/m2/medst/hello3.wav,m2,medst,1
speech/actual/roller/m2/medst/help1.wav,m2,medst,1
speech/actual/roller/m2/medst/help2.wav,m2,medst,1
speech/actual/roller/m2/medst/help3.wav,m2,medst,1
speech/actual/roller/m2/medst/histog1.wav,m2,medst,1
speech/actual/roller/m2/medst/histog2.wav,m2,medst,1
speech/actual/roller/m2/medst/histog3.wav,m2,medst,1
speech/actual/roller/m2/medst/histog4.wav,m2,medst,1
speech/actual/roller/m2/medst/histog5.wav,m2,medst,1
speech/actual/roller/m2/medst/histog6.wav,m2,medst,1
speech/actual/roller/m2/medst/histog7.wav,m2,medst,1
speech/actual/roller/m2/medst/histog8.wav,m2,medst,1
speech/actual/roller/m2/medst/hot1.wav,m2,medst,1
speech/actual/roller/m2/medst/hot2.wav,m2,medst,1
speech/actual/roller/m2/medst/hot3.wav,m2,medst,1
speech/actual/roller/m2/medst/mark1.wav,m2,medst,1
speech/actual/roller/m2/medst/mark2.wav,m2,medst,1
speech/actual/roller/m2/medst/mark3.wav,m2,medst,1
speech/actual/roller/m2/medst/mark4.wav,m2,medst,1
speech/actual/roller/m2/medst/mark5.wav,m2,medst,1
speech/actual/roller/m2/medst/mark6.wav,m2,medst,1
speech/actual/roller/m2/medst/nav1.wav,m2,medst,1
speech/actual/roller/m2/medst/nav2.wav,m2,medst,1
speech/actual/roller/m2/medst/nav3.wav,m2,medst,1
speech/actual/roller/m2/medst/no1.wav,m2,medst,1
speech/actual/roller/m2/medst/no2.wav,m2,medst,1
speech/actual/roller/m2/medst/no3.wav,m2,medst,1
speech/actual/roller/m2/medst/no4.wav,m2,medst,1
speech/actual/roller/m2/medst/no5.wav,m2,medst,1
speech/actual/roller/m2/medst/no6.wav,m2,medst,1
speech/actual/roller/m2/medst/no7.wav,m2,medst,1
speech/actual/roller/m2/medst/oh1.wav,m2,medst,1
speech/actual/roller/m2/medst/oh2.wav,m2,medst,1
speech/actual/roller/m2/medst/oh3.wav,m2,medst,1
speech/actual/roller/m2/medst/oh4.wav,m2,medst,1
speech/actual/roller/m2/medst/oh5.wav,m2,medst,1
speech/actual/roller/m2/medst/oh6.wav,m2,medst,1
speech/actual/roller/m2/medst/on1.wav,m2,medst,1
speech/actual/roller/m2/medst/on2.wav,m2,medst,1
speech/actual/roller/m2/medst/on3.wav,m2,medst,1
speech/actual/roller/m2/medst/out1.wav,m2,medst,1
speech/actual/roller/m2/medst/out2.wav,m2,medst,1
speech/actual/roller/m2/medst/out3.wav,m2,medst,1
speech/actual/roller/m2/medst/point1.wav,m2,medst,1
speech/actual/roller/m2/medst/point2.wav,m2,medst,1
speech/actual/roller/m2/medst/point3.wav,m2,medst,1
speech/actual/roller/m2/medst/six1.wav,m2,medst,1
speech/actual/roller/m2/medst/six2.wav,m2,medst,1
speech/actual/roller/m2/medst/six3.wav,m2,medst,1
speech/actual/roller/m2/medst/six4.wav,m2,medst,1
speech/actual/roller/m2/medst/six5.wav,m2,medst,1
speech/actual/roller/m2/medst/six6.wav,m2,medst,1
speech/actual/roller/m2/medst/south1.wav,m2,medst,1
speech/actual/roller/m2/medst/south2.wav,m2,medst,1
speech/actual/roller/m2/medst/south3.wav,m2,medst,1
speech/actual/roller/m2/medst/south4.wav,m2,medst,1
speech/actual/roller/m2/medst/south5.wav,m2,medst,1
speech/actual/roller/m2/medst/south6.wav,m2,medst,1
speech/actual/roller/m2/medst/stand1.wav,m2,medst,1
speech/actual/roller/m2/medst/stand2.wav,m2,medst,1
speech/actual/roller/m2/medst/stand3.wav,m2,medst,1
speech/actual/roller/m2/medst/stand4.wav,m2,medst,1
speech/actual/roller/m2/medst/stand5.wav,m2,medst,1
speech/actual/roller/m2/medst/steer1.wav,m2,medst,1
speech/actual/roller/m2/medst/steer2.wav,m2,medst,1
speech/actual/roller/m2/medst/steer3.wav,m2,medst,1
speech/actual/roller/m2/medst/strafe1.wav,m2,medst,1
speech/actual/roller/m2/medst/strafe2.wav,m2,medst,1
speech/actual/roller/m2/medst/strafe3.wav,m2,medst,1
speech/actual/roller/m2/medst/strafe4.wav,m2,medst,1
speech/actual/roller/m2/medst/strafe5.wav,m2,medst,1
