file,emotion,speaker_id,split
AudioWAV/1047_TAI_HAP_XX.wav,happy,1047,0
AudioWAV/1027_IEO_NEU_XX.wav,neutral,1027,0
AudioWAV/1033_TAI_SAD_XX.wav,sad,1033,0
AudioWAV/1054_TSI_NEU_XX.wav,neutral,1054,0
AudioWAV/1028_ITS_NEU_XX.wav,neutral,1028,0
AudioWAV/1024_WSI_SAD_XX.wav,sad,1024,0
AudioWAV/1059_IEO_SAD_MD.wav,sad,1059,0
AudioWAV/1087_ITH_HAP_XX.wav,happy,1087,0
AudioWAV/1059_ITS_HAP_XX.wav,happy,1059,0
AudioWAV/1053_ITS_DIS_XX.wav,disgust,1053,0
AudioWAV/1017_IWW_NEU_XX.wav,neutral,1017,0
AudioWAV/1023_IEO_HAP_MD.wav,happy,1023,0
AudioWAV/1072_DFA_SAD_XX.wav,sad,1072,0
AudioWAV/1047_ITH_ANG_XX.wav,angry,1047,0
AudioWAV/1090_TIE_NEU_XX.wav,neutral,1090,0
AudioWAV/1003_WSI_FEA_XX.wav,fear,1003,0
AudioWAV/1003_IEO_FEA_MD.wav,fear,1003,0
AudioWAV/1064_ITS_SAD_XX.wav,sad,1064,0
AudioWAV/1012_IWW_ANG_XX.wav,angry,1012,0
AudioWAV/1059_MTI_NEU_XX.wav,neutral,1059,0
AudioWAV/1075_MTI_FEA_XX.wav,fear,1075,0
AudioWAV/1022_TAI_NEU_XX.wav,neutral,1022,0
AudioWAV/1073_TSI_NEU_XX.wav,neutral,1073,0
AudioWAV/1053_IEO_NEU_XX.wav,neutral,1053,0
AudioWAV/1039_WSI_SAD_XX.wav,sad,1039,0
AudioWAV/1063_TSI_SAD_XX.wav,sad,1063,0
AudioWAV/1028_DFA_FEA_XX.wav,fear,1028,0
AudioWAV/1071_IEO_HAP_MD.wav,happy,1071,0
AudioWAV/1040_ITS_ANG_XX.wav,angry,1040,0
AudioWAV/1072_IEO_DIS_LO.wav,disgust,1072,0
AudioWAV/1021_TSI_DIS_XX.wav,disgust,1021,0
AudioWAV/1059_IWL_NEU_XX.wav,neutral,1059,0
AudioWAV/1031_DFA_HAP_XX.wav,happy,1031,0
AudioWAV/1080_WSI_DIS_XX.wav,disgust,1080,0
AudioWAV/1037_ITH_SAD_XX.wav,sad,1037,0
AudioWAV/1084_TAI_ANG_XX.wav,angry,1084,0
AudioWAV/1060_DFA_SAD_XX.wav,sad,1060,0
AudioWAV/1068_IWW_DIS_XX.wav,disgust,1068,0
AudioWAV/1021_ITS_HAP_XX.wav,happy,1021,0
AudioWAV/1062_TSI_NEU_XX.wav,neutral,1062,0
AudioWAV/1012_DFA_DIS_XX.wav,disgust,1012,0
AudioWAV/1012_IWL_HAP_XX.wav,happy,1012,0
AudioWAV/1047_ITS_FEA_XX.wav,fear,1047,0
AudioWAV/1057_ITH_ANG_XX.wav,angry,1057,0
AudioWAV/1059_ITS_DIS_XX.wav,disgust,1059,0
AudioWAV/1034_IEO_ANG_HI.wav,angry,1034,0
AudioWAV/1071_IWL_ANG_XX.wav,angry,1071,0
AudioWAV/1072_ITS_DIS_XX.wav,disgust,1072,0
AudioWAV/1083_MTI_DIS_XX.wav,disgust,1083,0
AudioWAV/1076_MTI_DIS_XX.wav,disgust,1076,0
AudioWAV/1086_TSI_FEA_XX.wav,fear,1086,0
AudioWAV/1035_IEO_FEA_HI.wav,fear,1035,0
AudioWAV/1024_ITH_HAP_XX.wav,happy,1024,0
AudioWAV/1015_IWW_DIS_XX.wav,disgust,1015,0
AudioWAV/1080_ITH_FEA_XX.wav,fear,1080,0
AudioWAV/1008_MTI_NEU_XX.wav,neutral,1008,0
AudioWAV/1037_WSI_NEU_XX.wav,neutral,1037,0
AudioWAV/1021_ITS_SAD_XX.wav,sad,1021,0
AudioWAV/1008_TSI_SAD_XX.wav,sad,1008,0
AudioWAV/1022_TIE_FEA_XX.wav,fear,1022,0
AudioWAV/1002_DFA_NEU_XX.wav,neutral,1002,0
AudioWAV/1060_TIE_DIS_XX.wav,disgust,1060,0
AudioWAV/1039_IEO_HAP_LO.wav,happy,1039,0
AudioWAV/1017_ITS_FEA_XX.wav,fear,1017,0
AudioWAV/1020_IEO_ANG_MD.wav,angry,1020,0
AudioWAV/1090_TIE_FEA_XX.wav,fear,1090,0
AudioWAV/1031_IWL_ANG_XX.wav,angry,1031,0
AudioWAV/1084_IWW_DIS_XX.wav,disgust,1084,0
AudioWAV/1015_WSI_DIS_XX.wav,disgust,1015,0
AudioWAV/1053_MTI_DIS_XX.wav,disgust,1053,0
AudioWAV/1075_TAI_NEU_XX.wav,neutral,1075,0
AudioWAV/1054_IEO_FEA_MD.wav,fear,1054,0
AudioWAV/1090_MTI_DIS_XX.wav,disgust,1090,0
AudioWAV/1082_WSI_HAP_XX.wav,happy,1082,0
AudioWAV/1084_WSI_NEU_XX.wav,neutral,1084,0
AudioWAV/1010_ITS_NEU_XX.wav,neutral,1010,0
AudioWAV/1076_TAI_NEU_XX.wav,neutral,1076,0
AudioWAV/1054_ITH_DIS_XX.wav,disgust,1054,0
AudioWAV/1024_MTI_SAD_XX.wav,sad,1024,0
AudioWAV/1059_IEO_SAD_LO.wav,sad,1059,0
AudioWAV/1076_IOM_FEA_XX.wav,fear,1076,0
AudioWAV/1047_TSI_DIS_XX.wav,disgust,1047,0
AudioWAV/1081_IOM_HAP_XX.wav,happy,1081,0
AudioWAV/1034_TAI_NEU_XX.wav,neutral,1034,0
AudioWAV/1014_IOM_SAD_XX.wav,sad,1014,0
AudioWAV/1024_IWW_SAD_XX.wav,sad,1024,0
AudioWAV/1068_TIE_HAP_XX.wav,happy,1068,0
AudioWAV/1024_TSI_FEA_XX.wav,fear,1024,0
AudioWAV/1083_TIE_ANG_XX.wav,angry,1083,0
AudioWAV/1037_IWW_SAD_XX.wav,sad,1037,0
AudioWAV/1067_IEO_DIS_MD.wav,disgust,1067,0
AudioWAV/1071_ITH_NEU_XX.wav,neutral,1071,0
AudioWAV/1010_IWW_SAD_XX.wav,sad,1010,0
AudioWAV/1001_TSI_SAD_XX.wav,sad,1001,0
AudioWAV/1062_IWW_FEA_XX.wav,fear,1062,0
AudioWAV/1076_TIE_ANG_XX.wav,angry,1076,0
AudioWAV/1085_DFA_NEU_XX.wav,neutral,1085,0
AudioWAV/1001_ITH_NEU_XX.wav,neutral,1001,0
AudioWAV/1081_IEO_HAP_HI.wav,happy,1081,0
AudioWAV/1039_TAI_ANG_XX.wav,angry,1039,0
AudioWAV/1053_TSI_FEA_XX.wav,fear,1053,0
AudioWAV/1054_MTI_DIS_XX.wav,disgust,1054,0
AudioWAV/1037_WSI_DIS_XX.wav,disgust,1037,0
AudioWAV/1015_IOM_NEU_XX.wav,neutral,1015,0
AudioWAV/1090_DFA_NEU_XX.wav,neutral,1090,0
AudioWAV/1033_IWW_NEU_XX.wav,neutral,1033,0
AudioWAV/1043_TSI_ANG_XX.wav,angry,1043,0
AudioWAV/1020_WSI_HAP_XX.wav,happy,1020,0
AudioWAV/1017_IOM_SAD_XX.wav,sad,1017,0
AudioWAV/1044_IWW_DIS_XX.wav,disgust,1044,0
AudioWAV/1003_WSI_ANG_XX.wav,angry,1003,0
AudioWAV/1021_TIE_ANG_XX.wav,angry,1021,0
AudioWAV/1065_ITH_NEU_XX.wav,neutral,1065,0
AudioWAV/1014_IOM_ANG_XX.wav,angry,1014,0
AudioWAV/1072_MTI_DIS_XX.wav,disgust,1072,0
AudioWAV/1047_ITH_SAD_XX.wav,sad,1047,0
AudioWAV/1083_TAI_FEA_XX.wav,fear,1083,0
AudioWAV/1039_DFA_FEA_XX.wav,fear,1039,0
AudioWAV/1076_IWL_FEA_XX.wav,fear,1076,0
AudioWAV/1060_TIE_SAD_XX.wav,sad,1060,0
AudioWAV/1022_IWL_NEU_XX.wav,neutral,1022,0
AudioWAV/1046_IEO_HAP_HI.wav,happy,1046,0
AudioWAV/1033_IEO_NEU_XX.wav,neutral,1033,0
AudioWAV/1025_IEO_NEU_XX.wav,neutral,1025,0
AudioWAV/1064_IEO_NEU_XX.wav,neutral,1064,0
AudioWAV/1039_MTI_ANG_XX.wav,angry,1039,0
AudioWAV/1087_IEO_NEU_XX.wav,neutral,1087,0
AudioWAV/1031_ITS_HAP_XX.wav,happy,1031,0
AudioWAV/1060_MTI_ANG_XX.wav,angry,1060,0
AudioWAV/1086_MTI_DIS_XX.wav,disgust,1086,0
AudioWAV/1012_IEO_NEU_XX.wav,neutral,1012,0
AudioWAV/1086_WSI_SAD_XX.wav,sad,1086,0
AudioWAV/1057_IOM_SAD_XX.wav,sad,1057,0
AudioWAV/1024_DFA_HAP_XX.wav,happy,1024,0
AudioWAV/1047_IEO_SAD_LO.wav,sad,1047,0
AudioWAV/1020_IEO_SAD_LO.wav,sad,1020,0
AudioWAV/1085_IWL_HAP_XX.wav,happy,1085,0
AudioWAV/1081_IWW_HAP_XX.wav,happy,1081,0
AudioWAV/1080_MTI_ANG_XX.wav,angry,1080,0
AudioWAV/1082_TSI_HAP_XX.wav,happy,1082,0
AudioWAV/1064_TIE_FEA_XX.wav,fear,1064,0
AudioWAV/1054_TAI_HAP_XX.wav,happy,1054,0
AudioWAV/1068_WSI_NEU_XX.wav,neutral,1068,0
AudioWAV/1068_ITS_FEA_XX.wav,fear,1068,0
AudioWAV/1033_TSI_HAP_XX.wav,happy,1033,0
AudioWAV/1081_TIE_ANG_XX.wav,angry,1081,0
AudioWAV/1068_ITH_NEU_XX.wav,neutral,1068,0
AudioWAV/1064_IEO_DIS_LO.wav,disgust,1064,0
AudioWAV/1001_ITH_FEA_XX.wav,fear,1001,0
AudioWAV/1062_TAI_SAD_XX.wav,sad,1062,0
AudioWAV/1040_IEO_HAP_HI.wav,happy,1040,0
AudioWAV/1001_IEO_HAP_HI.wav,happy,1001,0
AudioWAV/1031_IEO_SAD_LO.wav,sad,1031,0
AudioWAV/1040_DFA_ANG_XX.wav,angry,1040,0
AudioWAV/1040_TSI_HAP_XX.wav,happy,1040,0
AudioWAV/1064_TSI_FEA_XX.wav,fear,1064,0
AudioWAV/1010_DFA_FEA_XX.wav,fear,1010,0
AudioWAV/1015_IWL_ANG_XX.wav,angry,1015,0
AudioWAV/1022_TAI_FEA_XX.wav,fear,1022,0
AudioWAV/1019_TIE_HAP_XX.wav,happy,1019,0
AudioWAV/1085_IWW_DIS_XX.wav,disgust,1085,0
AudioWAV/1010_WSI_FEA_XX.wav,fear,1010,0
AudioWAV/1057_IWL_FEA_XX.wav,fear,1057,0
AudioWAV/1035_TSI_HAP_XX.wav,happy,1035,0
AudioWAV/1022_IEO_ANG_LO.wav,angry,1022,0
AudioWAV/1079_WSI_FEA_XX.wav,fear,1079,0
AudioWAV/1040_IEO_NEU_XX.wav,neutral,1040,0
AudioWAV/1079_IEO_HAP_HI.wav,happy,1079,0
AudioWAV/1014_TIE_ANG_XX.wav,angry,1014,0
AudioWAV/1023_WSI_HAP_XX.wav,happy,1023,0
AudioWAV/1034_IEO_DIS_MD.wav,disgust,1034,0
AudioWAV/1076_DFA_FEA_XX.wav,fear,1076,0
AudioWAV/1083_IEO_FEA_LO.wav,fear,1083,0
AudioWAV/1020_ITS_ANG_XX.wav,angry,1020,0
AudioWAV/1003_IEO_HAP_HI.wav,happy,1003,0
AudioWAV/1012_IWW_NEU_XX.wav,neutral,1012,0
AudioWAV/1042_IOM_SAD_XX.wav,sad,1042,0
AudioWAV/1042_TSI_NEU_XX.wav,neutral,1042,0
AudioWAV/1068_IOM_NEU_XX.wav,neutral,1068,0
AudioWAV/1084_WSI_ANG_XX.wav,angry,1084,0
AudioWAV/1080_IOM_FEA_XX.wav,fear,1080,0
AudioWAV/1065_IEO_DIS_HI.wav,disgust,1065,0
AudioWAV/1010_TSI_DIS_XX.wav,disgust,1010,0
AudioWAV/1044_IWW_ANG_XX.wav,angry,1044,0
AudioWAV/1008_ITS_HAP_XX.wav,happy,1008,0
AudioWAV/1042_ITS_HAP_XX.wav,happy,1042,0
AudioWAV/1012_WSI_ANG_XX.wav,angry,1012,0
AudioWAV/1025_IWL_NEU_XX.wav,neutral,1025,0
AudioWAV/1086_TAI_SAD_XX.wav,sad,1086,0
AudioWAV/1033_MTI_ANG_XX.wav,angry,1033,0
AudioWAV/1076_ITS_SAD_XX.wav,sad,1076,0
AudioWAV/1047_TIE_FEA_XX.wav,fear,1047,0
AudioWAV/1012_ITS_NEU_XX.wav,neutral,1012,0
AudioWAV/1033_TAI_HAP_XX.wav,happy,1033,0
AudioWAV/1073_TAI_DIS_XX.wav,disgust,1073,0
AudioWAV/1043_ITH_FEA_XX.wav,fear,1043,0
AudioWAV/1010_IEO_FEA_HI.wav,fear,1010,0
AudioWAV/1024_IEO_FEA_HI.wav,fear,1024,0
AudioWAV/1020_ITH_DIS_XX.wav,disgust,1020,0
AudioWAV/1075_TSI_HAP_XX.wav,happy,1075,0
AudioWAV/1073_IWL_DIS_XX.wav,disgust,1073,0
AudioWAV/1001_ITS_ANG_XX.wav,angry,1001,0
AudioWAV/1033_IEO_FEA_HI.wav,fear,1033,0
AudioWAV/1087_IEO_DIS_MD.wav,disgust,1087,0
AudioWAV/1079_IEO_DIS_LO.wav,disgust,1079,0
AudioWAV/1019_IOM_NEU_XX.wav,neutral,1019,0
AudioWAV/1046_ITH_NEU_XX.wav,neutral,1046,0
AudioWAV/1028_IOM_FEA_XX.wav,fear,1028,0
AudioWAV/1014_IEO_SAD_LO.wav,sad,1014,0
AudioWAV/1083_IWW_HAP_XX.wav,happy,1083,0
AudioWAV/1021_IWW_ANG_XX.wav,angry,1021,0
AudioWAV/1001_IEO_ANG_LO.wav,angry,1001,0
AudioWAV/1015_IWL_FEA_XX.wav,fear,1015,0
AudioWAV/1075_IWW_FEA_XX.wav,fear,1075,0
AudioWAV/1073_ITS_HAP_XX.wav,happy,1073,0
AudioWAV/1002_IOM_FEA_XX.wav,fear,1002,0
AudioWAV/1027_WSI_DIS_XX.wav,disgust,1027,0
AudioWAV/1002_TAI_HAP_XX.wav,happy,1002,0
AudioWAV/1023_MTI_NEU_XX.wav,neutral,1023,0
AudioWAV/1060_MTI_NEU_XX.wav,neutral,1060,0
AudioWAV/1064_DFA_SAD_XX.wav,sad,1064,0
AudioWAV/1075_WSI_HAP_XX.wav,happy,1075,0
AudioWAV/1008_TSI_HAP_XX.wav,happy,1008,0
AudioWAV/1071_TSI_ANG_XX.wav,angry,1071,0
AudioWAV/1085_IEO_SAD_HI.wav,sad,1085,0
AudioWAV/1081_IOM_FEA_XX.wav,fear,1081,0
AudioWAV/1034_DFA_HAP_XX.wav,happy,1034,0
AudioWAV/1076_TAI_HAP_XX.wav,happy,1076,0
AudioWAV/1064_IEO_HAP_LO.wav,happy,1064,0
AudioWAV/1025_TAI_NEU_XX.wav,neutral,1025,0
AudioWAV/1057_TIE_NEU_XX.wav,neutral,1057,0
AudioWAV/1022_DFA_ANG_XX.wav,angry,1022,0
AudioWAV/1037_IWL_SAD_XX.wav,sad,1037,0
AudioWAV/1044_ITS_DIS_XX.wav,disgust,1044,0
AudioWAV/1060_IWW_ANG_XX.wav,angry,1060,0
AudioWAV/1001_IEO_HAP_MD.wav,happy,1001,0
AudioWAV/1028_TAI_SAD_XX.wav,sad,1028,0
AudioWAV/1033_IEO_SAD_MD.wav,sad,1033,0
AudioWAV/1083_ITS_SAD_XX.wav,sad,1083,0
AudioWAV/1023_IEO_SAD_HI.wav,sad,1023,0
AudioWAV/1063_IOM_DIS_XX.wav,disgust,1063,0
AudioWAV/1084_TAI_NEU_XX.wav,neutral,1084,0
AudioWAV/1003_WSI_SAD_XX.wav,sad,1003,0
AudioWAV/1001_IEO_ANG_MD.wav,angry,1001,0
AudioWAV/1064_ITH_NEU_XX.wav,neutral,1064,0
AudioWAV/1037_IEO_HAP_LO.wav,happy,1037,0
AudioWAV/1033_IEO_DIS_HI.wav,disgust,1033,0
AudioWAV/1080_WSI_NEU_XX.wav,neutral,1080,0
AudioWAV/1042_TSI_SAD_XX.wav,sad,1042,0
AudioWAV/1062_WSI_DIS_XX.wav,disgust,1062,0
AudioWAV/1010_DFA_NEU_XX.wav,neutral,1010,0
AudioWAV/1064_IWL_NEU_XX.wav,neutral,1064,0
AudioWAV/1008_IWW_ANG_XX.wav,angry,1008,0
AudioWAV/1067_ITH_SAD_XX.wav,sad,1067,0
AudioWAV/1087_ITS_SAD_XX.wav,sad,1087,0
AudioWAV/1014_ITH_ANG_XX.wav,angry,1014,0
AudioWAV/1080_IWW_HAP_XX.wav,happy,1080,0
AudioWAV/1086_ITH_HAP_XX.wav,happy,1086,0
AudioWAV/1042_WSI_DIS_XX.wav,disgust,1042,0
AudioWAV/1039_IWL_SAD_XX.wav,sad,1039,0
AudioWAV/1057_IEO_FEA_LO.wav,fear,1057,0
AudioWAV/1079_DFA_HAP_XX.wav,happy,1079,0
AudioWAV/1057_IEO_ANG_LO.wav,angry,1057,0
AudioWAV/1079_ITH_HAP_XX.wav,happy,1079,0
AudioWAV/1001_IOM_NEU_XX.wav,neutral,1001,0
AudioWAV/1023_IEO_FEA_LO.wav,fear,1023,0
AudioWAV/1025_IEO_HAP_HI.wav,happy,1025,0
AudioWAV/1040_TAI_DIS_XX.wav,disgust,1040,0
AudioWAV/1057_IWW_NEU_XX.wav,neutral,1057,0
AudioWAV/1085_TAI_SAD_XX.wav,sad,1085,0
AudioWAV/1003_IOM_FEA_XX.wav,fear,1003,0
AudioWAV/1067_TAI_DIS_XX.wav,disgust,1067,0
AudioWAV/1002_DFA_HAP_XX.wav,happy,1002,0
AudioWAV/1084_IEO_ANG_HI.wav,angry,1084,0
AudioWAV/1028_ITH_HAP_XX.wav,happy,1028,0
AudioWAV/1068_ITH_SAD_XX.wav,sad,1068,0
AudioWAV/1059_ITH_HAP_XX.wav,happy,1059,0
AudioWAV/1027_IEO_FEA_MD.wav,fear,1027,0
AudioWAV/1054_IEO_SAD_HI.wav,sad,1054,0
AudioWAV/1022_IWL_DIS_XX.wav,disgust,1022,0
AudioWAV/1021_IEO_DIS_LO.wav,disgust,1021,0
AudioWAV/1010_IEO_ANG_MD.wav,angry,1010,0
AudioWAV/1002_IEO_DIS_LO.wav,disgust,1002,0
AudioWAV/1024_TIE_ANG_XX.wav,angry,1024,0
AudioWAV/1076_IEO_ANG_MD.wav,angry,1076,0
AudioWAV/1085_TIE_NEU_XX.wav,neutral,1085,0
AudioWAV/1044_IWW_NEU_XX.wav,neutral,1044,0
AudioWAV/1046_IWL_SAD_XX.wav,sad,1046,0
AudioWAV/1060_MTI_SAD_XX.wav,sad,1060,0
AudioWAV/1084_MTI_NEU_XX.wav,neutral,1084,0
AudioWAV/1033_IEO_ANG_HI.wav,angry,1033,0
AudioWAV/1025_MTI_HAP_XX.wav,happy,1025,0
AudioWAV/1071_IEO_SAD_MD.wav,sad,1071,0
AudioWAV/1020_IEO_SAD_HI.wav,sad,1020,0
AudioWAV/1081_IOM_NEU_XX.wav,neutral,1081,0
AudioWAV/1084_MTI_ANG_XX.wav,angry,1084,0
AudioWAV/1003_IOM_DIS_XX.wav,disgust,1003,0
AudioWAV/1072_TAI_SAD_XX.wav,sad,1072,0
AudioWAV/1083_DFA_ANG_XX.wav,angry,1083,0
AudioWAV/1025_WSI_FEA_XX.wav,fear,1025,0
AudioWAV/1047_IWL_DIS_XX.wav,disgust,1047,0
AudioWAV/1020_IWW_HAP_XX.wav,happy,1020,0
AudioWAV/1021_TSI_NEU_XX.wav,neutral,1021,0
AudioWAV/1034_ITS_SAD_XX.wav,sad,1034,0
AudioWAV/1065_MTI_SAD_XX.wav,sad,1065,0
AudioWAV/1068_IWL_DIS_XX.wav,disgust,1068,0
AudioWAV/1042_IWW_DIS_XX.wav,disgust,1042,0
AudioWAV/1002_TSI_NEU_XX.wav,neutral,1002,0
AudioWAV/1028_IEO_HAP_HI.wav,happy,1028,0
AudioWAV/1079_TAI_DIS_XX.wav,disgust,1079,0
AudioWAV/1043_DFA_ANG_XX.wav,angry,1043,0
AudioWAV/1042_IWL_SAD_XX.wav,sad,1042,0
AudioWAV/1078_IEO_DIS_MD.wav,disgust,1078,0
AudioWAV/1063_TAI_ANG_XX.wav,angry,1063,0
AudioWAV/1019_IWL_NEU_XX.wav,neutral,1019,0
AudioWAV/1035_IEO_SAD_HI.wav,sad,1035,0
AudioWAV/1086_MTI_NEU_XX.wav,neutral,1086,0
AudioWAV/1043_ITH_SAD_XX.wav,sad,1043,0
AudioWAV/1022_IEO_NEU_XX.wav,neutral,1022,0
AudioWAV/1081_IOM_ANG_XX.wav,angry,1081,0
AudioWAV/1073_IEO_HAP_LO.wav,happy,1073,0
AudioWAV/1010_WSI_HAP_XX.wav,happy,1010,0
AudioWAV/1063_IWL_HAP_XX.wav,happy,1063,0
AudioWAV/1084_TIE_NEU_XX.wav,neutral,1084,0
AudioWAV/1017_IEO_ANG_HI.wav,angry,1017,0
AudioWAV/1075_MTI_NEU_XX.wav,neutral,1075,0
AudioWAV/1062_ITH_DIS_XX.wav,disgust,1062,0
AudioWAV/1021_IEO_DIS_HI.wav,disgust,1021,0
AudioWAV/1002_WSI_NEU_XX.wav,neutral,1002,0
AudioWAV/1010_IWL_DIS_XX.wav,disgust,1010,0
AudioWAV/1075_WSI_DIS_XX.wav,disgust,1075,0
AudioWAV/1047_MTI_HAP_XX.wav,happy,1047,0
AudioWAV/1059_MTI_DIS_XX.wav,disgust,1059,0
AudioWAV/1003_IWW_NEU_XX.wav,neutral,1003,0
AudioWAV/1079_MTI_ANG_XX.wav,angry,1079,0
AudioWAV/1078_ITS_FEA_XX.wav,fear,1078,0
AudioWAV/1084_IEO_FEA_HI.wav,fear,1084,0
AudioWAV/1084_IWW_SAD_XX.wav,sad,1084,0
AudioWAV/1034_MTI_HAP_XX.wav,happy,1034,0
AudioWAV/1010_ITS_HAP_XX.wav,happy,1010,0
AudioWAV/1047_IEO_NEU_XX.wav,neutral,1047,0
AudioWAV/1002_MTI_ANG_XX.wav,angry,1002,0
AudioWAV/1040_IWW_SAD_XX.wav,sad,1040,0
AudioWAV/1043_ITH_NEU_XX.wav,neutral,1043,0
AudioWAV/1076_IWW_ANG_XX.wav,angry,1076,0
AudioWAV/1031_IEO_DIS_HI.wav,disgust,1031,0
AudioWAV/1027_IWW_SAD_XX.wav,sad,1027,0
AudioWAV/1071_WSI_NEU_XX.wav,neutral,1071,0
AudioWAV/1071_TIE_NEU_XX.wav,neutral,1071,0
AudioWAV/1040_ITH_SAD_X.wav,sad,1040,0
AudioWAV/1002_IEO_FEA_HI.wav,fear,1002,0
AudioWAV/1057_MTI_HAP_XX.wav,happy,1057,0
AudioWAV/1079_ITH_ANG_XX.wav,angry,1079,0
AudioWAV/1039_MTI_FEA_XX.wav,fear,1039,0
AudioWAV/1020_ITH_FEA_XX.wav,fear,1020,0
AudioWAV/1043_IEO_ANG_HI.wav,angry,1043,0
AudioWAV/1073_IWW_DIS_XX.wav,disgust,1073,0
AudioWAV/1059_DFA_HAP_XX.wav,happy,1059,0
AudioWAV/1043_IEO_ANG_LO.wav,angry,1043,0
AudioWAV/1075_TAI_SAD_XX.wav,sad,1075,0
AudioWAV/1087_IOM_SAD_XX.wav,sad,1087,0
AudioWAV/1073_IEO_SAD_MD.wav,sad,1073,0
AudioWAV/1090_IEO_NEU_XX.wav,neutral,1090,0
AudioWAV/1034_TIE_HAP_XX.wav,happy,1034,0
AudioWAV/1014_IEO_FEA_HI.wav,fear,1014,0
AudioWAV/1039_TIE_DIS_XX.wav,disgust,1039,0
AudioWAV/1057_IWW_ANG_XX.wav,angry,1057,0
AudioWAV/1025_DFA_FEA_XX.wav,fear,1025,0
AudioWAV/1065_IWW_NEU_XX.wav,neutral,1065,0
AudioWAV/1022_IWL_FEA_XX.wav,fear,1022,0
AudioWAV/1086_MTI_HAP_XX.wav,happy,1086,0
AudioWAV/1047_TSI_NEU_XX.wav,neutral,1047,0
AudioWAV/1042_TSI_DIS_XX.wav,disgust,1042,0
AudioWAV/1040_TSI_SAD_XX.wav,sad,1040,0
AudioWAV/1065_IOM_NEU_XX.wav,neutral,1065,0
AudioWAV/1085_TSI_DIS_XX.wav,disgust,1085,0
AudioWAV/1075_TAI_HAP_XX.wav,happy,1075,0
AudioWAV/1023_WSI_DIS_XX.wav,disgust,1023,0
AudioWAV/1031_IEO_HAP_LO.wav,happy,1031,0
AudioWAV/1035_TIE_NEU_XX.wav,neutral,1035,0
AudioWAV/1047_DFA_HAP_XX.wav,happy,1047,0
AudioWAV/1034_IEO_HAP_HI.wav,happy,1034,0
AudioWAV/1028_MTI_FEA_XX.wav,fear,1028,0
AudioWAV/1047_IOM_DIS_XX.wav,disgust,1047,0
AudioWAV/1025_MTI_DIS_XX.wav,disgust,1025,0
AudioWAV/1047_WSI_SAD_XX.wav,sad,1047,0
AudioWAV/1068_ITS_HAP_XX.wav,happy,1068,0
AudioWAV/1081_IEO_SAD_LO.wav,sad,1081,0
AudioWAV/1037_MTI_ANG_XX.wav,angry,1037,0
AudioWAV/1027_ITH_NEU_XX.wav,neutral,1027,0
AudioWAV/1008_IOM_FEA_XX.wav,fear,1008,0
AudioWAV/1010_TIE_ANG_XX.wav,angry,1010,0
AudioWAV/1084_TSI_HAP_XX.wav,happy,1084,0
AudioWAV/1024_IEO_DIS_MD.wav,disgust,1024,0
AudioWAV/1043_IEO_SAD_MD.wav,sad,1043,0
AudioWAV/1065_WSI_SAD_XX.wav,sad,1065,0
AudioWAV/1062_WSI_HAP_XX.wav,happy,1062,0
AudioWAV/1079_IEO_SAD_LO.wav,sad,1079,0
AudioWAV/1075_ITH_SAD_XX.wav,sad,1075,0
AudioWAV/1046_IOM_SAD_XX.wav,sad,1046,0
AudioWAV/1022_IWW_ANG_XX.wav,angry,1022,0
AudioWAV/1084_IOM_DIS_XX.wav,disgust,1084,0
AudioWAV/1082_DFA_HAP_XX.wav,happy,1082,0
AudioWAV/1073_IWW_ANG_XX.wav,angry,1073,0
AudioWAV/1078_ITS_ANG_XX.wav,angry,1078,0
AudioWAV/1043_ITS_HAP_XX.wav,happy,1043,0
AudioWAV/1023_DFA_SAD_XX.wav,sad,1023,0
AudioWAV/1082_TIE_FEA_XX.wav,fear,1082,0
AudioWAV/1003_DFA_NEU_XX.wav,neutral,1003,0
AudioWAV/1019_IWL_SAD_XX.wav,sad,1019,0
AudioWAV/1021_DFA_SAD_XX.wav,sad,1021,0
AudioWAV/1025_IEO_DIS_MD.wav,disgust,1025,0
AudioWAV/1086_ITS_DIS_XX.wav,disgust,1086,0
AudioWAV/1060_IOM_DIS_XX.wav,disgust,1060,0
AudioWAV/1080_IWL_NEU_XX.wav,neutral,1080,0
AudioWAV/1010_IEO_FEA_MD.wav,fear,1010,0
AudioWAV/1039_DFA_SAD_XX.wav,sad,1039,0
AudioWAV/1053_WSI_ANG_XX.wav,angry,1053,0
AudioWAV/1008_IEO_FEA_LO.wav,fear,1008,0
AudioWAV/1040_ITS_SAD_XX.wav,sad,1040,0
AudioWAV/1057_MTI_ANG_XX.wav,angry,1057,0
AudioWAV/1040_MTI_SAD_XX.wav,sad,1040,0
AudioWAV/1081_ITS_ANG_XX.wav,angry,1081,0
AudioWAV/1059_IWW_SAD_XX.wav,sad,1059,0
AudioWAV/1035_IWW_NEU_XX.wav,neutral,1035,0
AudioWAV/1020_DFA_ANG_XX.wav,angry,1020,0
AudioWAV/1012_ITS_HAP_XX.wav,happy,1012,0
AudioWAV/1087_IEO_FEA_HI.wav,fear,1087,0
AudioWAV/1073_IOM_FEA_XX.wav,fear,1073,0
AudioWAV/1084_ITH_FEA_XX.wav,fear,1084,0
AudioWAV/1034_IWL_HAP_XX.wav,happy,1034,0
AudioWAV/1081_TIE_HAP_XX.wav,happy,1081,0
