FileName,Angry,Sad,Happy,Surprise,Fear,Disgust,Contempt,Neutral,Split_Set
MSP-PODCAST_0173_0987.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_0991.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1006.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1037.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0173_1043.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0173_1054.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0173_1068.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1076.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1080.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1088.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1090.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1092.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0173_1112.wav,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1122.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1124.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1137.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1145.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0173_1184.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0174_0008.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0039.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0041.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Train
MSP-PODCAST_0174_0051.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0069.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0082.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0126.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0156.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0179.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0184.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Train
MSP-PODCAST_0174_0225.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0236.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0367.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Train
MSP-PODCAST_0174_0376.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0387.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Train
MSP-PODCAST_0174_0404.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0437.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0467.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0495.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0519.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0534.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0577.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0584.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0625.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0639.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0670.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0709.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0174_0766.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0773.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0784.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Train
MSP-PODCAST_0174_0786.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0790.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0174_0794.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0174_0821.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0826.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0174_0849.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0177_0060.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0177_0069.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0179_0012.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0179_0019.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0179_0053.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0179_0060.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0179_0075.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0179_0076.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0179_0087.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0003.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0005.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0006.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0007.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0008.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0009.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0011.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0014.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0015.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0020.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0021.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0022.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0023.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0024.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0025.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0027.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0028.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0030.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0032.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0033.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0034.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0036.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0037.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0038.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0039.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0040.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0041.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0044.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0045.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0046.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0047.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0048.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0049.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0050.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0051.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0052.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0053.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0054.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0055.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0056.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0058.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0060.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0062.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0063.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0064.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0065.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0066.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0069.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0070.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0073.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0074.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0075.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0076.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0077.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0078.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0079.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0080.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0081.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0082.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0083.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0084.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0085.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0086.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0087.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0088.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0089.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0092.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0094.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0095.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0097.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0098.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0099.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0100.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0101.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0102.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0105.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0106.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0107.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0109.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0112.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0113.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0114.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0117.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0118.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0120.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0121.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0122.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0123.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0124.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0125.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0126.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0127.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0128.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0129.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0130.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0131.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0137.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0142.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0158.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0168.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0169.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0175.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0197.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0204.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0208.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0210.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0237.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0244.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0250.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0256.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0257.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0258.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0264.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0266.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0275.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0277.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0284.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0285.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0180_0286.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0294.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0180_0297.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0182_0067.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0074.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0082.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0117.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0126.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0164.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0185.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0182_0200.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0255.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0279.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0351.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0182_0409.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0410.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0449.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0472.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0490.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0500.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0506.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0529.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0583.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0588.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0182_0595.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0601.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0635.wav,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0663.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0686.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0726.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0767.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0798.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0853.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0859.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_0876.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0893.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0967.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_0987.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1012.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1031.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1040.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1052.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0182_1054.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1111.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_1179.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1206.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1254.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_1263.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0182_1269.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0182_1276.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Train
MSP-PODCAST_0182_1330.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0182_1358.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0185_0006.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0185_0022.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0185_0029.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0185_0031.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0185_0038.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Train
MSP-PODCAST_0186_0006.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0186_0051.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0187_0128.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0144.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0187_0155.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0157.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0187_0158.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0187_0175.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0187_0185.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0194.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0205.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0209.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0216.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0218.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0219.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0226.wav,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Train
MSP-PODCAST_0187_0229.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0230.wav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Train
MSP-PODCAST_0187_0242.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
MSP-PODCAST_0187_0249.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Train
